outcome,outcome_var,outcome_descr,brand,brand_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.7381801193890071,-0.9235255701381173,-0.5528346686398968,0.09456574315196177,-7.805999242270994,5.903193502986059e-15,0.4779829964570346,0.3971165080707995,0.5753166646532695,0.5220170035429654,0.42468333534673053,0.6028834919292005
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.2434680229278732,-1.4948107170008598,-0.9921253288548866,0.12823842481573422,-9.696532257898616,3.119200502117235e-22,0.28838236506476467,0.22429105519644074,0.37078780697477826,0.7116176349352353,0.6292121930252217,0.7757089448035592
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.730142929279261,-2.0700181618731044,-1.3902676966854177,0.17340891734477562,-9.977243130117413,1.9171959472521095e-23,0.17725907264770235,0.12618348995569514,0.24900863692195946,0.8227409273522976,0.7509913630780405,0.8738165100443048
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.601622396664496,-1.9166078273223865,-1.2866369660066055,0.1607098054568633,-9.96592828988517,2.1485721986096086e-23,0.20156922732672192,0.14710512270729817,0.2761980864931223,0.7984307726732781,0.7238019135068777,0.8528948772927019
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.4353398224321547,-1.7564169026588974,-1.114262742205412,0.16381784704176083,-8.761803725001064,1.921506334077986e-18,0.23803446081969296,0.1726624230438508,0.32815712613584713,0.7619655391803071,0.6718428738641529,0.8273375769561492
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.3368881416810259,-1.6042343259926473,-1.0695419573694045,0.1364036208932481,-9.800972532300285,1.1150681114774647e-22,0.26266176433099425,0.20104342972222997,0.343165665929953,0.7373382356690057,0.656834334070047,0.79895657027777
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-0.848635056225674,-1.0283267068735018,-0.6689434055778463,0.09168109825752549,-9.256379693902884,2.1148124624555333e-20,0.4279987276326484,0.3576048379349228,0.5122495319498493,0.5720012723673515,0.48775046805015065,0.6423951620650772
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.375298804861891,-1.618837044072144,-1.131760565651638,0.12425648692080654,-11.068225401692082,1.7890833614470667e-28,0.25276405739042623,0.1981289804264013,0.3224650355085418,0.7472359426095738,0.6775349644914582,0.8018710195735987
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.8886640191059174,-2.2212982743825425,-1.5560297638292924,0.16971447327624467,-11.128479396284218,9.117759425061226e-29,0.15127377276654722,0.1084681958928773,0.21097201938921206,0.8487262272334528,0.7890279806107879,0.8915318041071227
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.8492781948121098,-2.1521166557228453,-1.5464397339013742,0.15451225803100804,-11.968488574162125,5.1966639740320474e-33,0.1573507018863553,0.11623786166831045,0.21300497986430775,0.8426492981136446,0.7869950201356922,0.8837621383316896
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.6623823482497486,-2.9599161122644135,-0.36484858423508393,0.6620191872143804,-2.5110788030852387,0.012036282493043664,0.1896865419816357,0.0518232643266819,0.6943017711531063,0.8103134580183643,0.3056982288468937,0.9481767356733181
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,0.5526234013539049,-0.46834738773689155,1.5735941904447013,0.5209130357211071,1.0608745864631717,0.28874690003023834,1.7378060057271587,0.6260360086464634,4.823955286646821,-0.7378060057271587,-3.8239552866468207,0.37396399135353664
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.48210467564595577,-0.7436755134908677,-0.2205338378010439,0.1334569614075306,-3.612435578941272,3.0333447921718795e-4,0.6174824230101924,0.47536349570427466,0.8020904974237582,0.3825175769898076,0.19790950257624185,0.5246365042957253
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.2933831281046368,-2.4732978211279737,-0.1134684350813,0.6020083544036287,-2.1484471413788087,0.03167825125220098,0.27434108030565185,0.08430637271781051,0.8927323749912929,0.7256589196943481,0.10726762500870712,0.9156936272821895
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,0.37488146086531715,-0.4405968647300359,1.1903597864606703,0.4160680155491337,0.9010100436837044,0.3675829795702034,1.4548189514169627,0.6436521331539024,3.2882640674724213,-0.4548189514169627,-2.2882640674724213,0.35634786684609765
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-0.9957540368020884,-1.5141153596342185,-0.4773927139699583,0.2644749224582177,-3.765022511574419,1.665340778987852e-4,0.36944476454097114,0.22000272207586263,0.6203988421546373,0.6305552354590289,0.37960115784536275,0.7799972779241373
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.1580920360243494,-1.4000356351120522,-0.9161484369366466,0.12344288007132945,-9.38160253029713,6.497751461874153e-21,0.3140848721816899,0.2465881765877348,0.40005692202476534,0.6859151278183101,0.5999430779752346,0.7534118234122652
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.231114659549013,-1.4594940522087163,-1.0027352668893097,0.11652223941926014,-10.565490894140163,4.307092656156365e-26,0.2919669524823751,0.2323538038893165,0.3668745676419071,0.7080330475176249,0.6331254323580928,0.7676461961106835
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.1469854856525583,-1.3432081276893841,-0.9507628436157325,0.10011543252049787,-11.456630179545215,2.1782600795130918e-30,0.3175927155961536,0.2610069802695252,0.3864461130333845,0.6824072844038465,0.6135538869666155,0.7389930197304748
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.071101494161129,-1.292402717491774,-0.849800270830484,0.11291086217718328,-9.486257331737692,2.3947837131584445e-21,0.34263090354746917,0.274610179104432,0.42750030770385405,0.6573690964525308,0.572499692296146,0.725389820895568
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.4049677703996246,-1.6904143463096775,-1.1195211944895718,0.1456386842623737,-9.646940835228373,5.064397477734648e-22,0.24537496466253964,0.1844430848463921,0.32643605659320724,0.7546250353374604,0.6735639434067928,0.815556915153608
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.7601001455172014,-2.1177007503677956,-1.4024995406666072,0.18245264079916887,-9.646887750200321,5.067018967241921e-22,0.172027635163882,0.12030792870900553,0.24598135449291053,0.827972364836118,0.7540186455070894,0.8796920712909945
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.1714328952765762,-1.4112717341265353,-0.9315940564266172,0.12236900307443266,-9.572954472498528,1.0389345944911253e-21,0.3099225364101866,0.24383299515222584,0.3939252705113096,0.6900774635898135,0.6060747294886903,0.7561670048477742
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.2403137868380016,-1.4643032438878345,-1.0163243297881688,0.11428243519607154,-10.853057031117915,1.9286479327993993e-27,0.28929342722554635,0.23123905258391833,0.3619228071587542,0.7107065727744537,0.6380771928412459,0.7687609474160817
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.1680497822421145,-1.3563910710138343,-0.9797084934703948,0.09609426002586365,-12.15525029203342,5.379677702707383e-34,0.31097281498661744,0.25758872090587215,0.37542052043512625,0.6890271850133826,0.6245794795648738,0.7424112790941279
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.125174187670671,-1.3394937489397927,-0.9108546264015491,0.10934872424169385,-10.28977882891157,7.83561455166205e-25,0.32459592182619323,0.26197826178754946,0.40218036316173283,0.6754040781738068,0.5978196368382671,0.7380217382124505
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.487460045371407,-1.765761222616951,-1.2091588681258632,0.14199300570864987,-10.475586723077548,1.1184190304444055e-25,0.2259458194560649,0.17105652481669953,0.29844820818368883,0.7740541805439352,0.7015517918163112,0.8289434751833005
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.9044847167109489,-2.2479194535199882,-1.5610499799019095,0.17522502429534864,-10.86879413696565,1.623321387494059e-27,0.148899348203771,0.10561874082523251,0.20991554834188234,0.851100651796229,0.7900844516581177,0.8943812591747675
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-0.43025315674967607,-1.2210262018346631,0.36051988833531096,0.40346304897564655,-1.066400399843423,0.2862426810271067,0.6503444347985268,0.29492735658390606,1.4340747795401192,0.34965556520147323,-0.4340747795401192,0.7050726434160939
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.9820365938346255,-1.2093427955757876,-0.7547303920934634,0.11597468297077117,-8.467680778934536,2.503272266352562e-17,0.37454752039492606,0.2983933204136616,0.47013735039212595,0.625452479605074,0.529862649607874,0.7016066795863384
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.8317164639369898,-1.0254433415255462,-0.6379895863484336,0.09884205991367656,-8.414600673674416,3.942355720694092e-17,0.4353014654342122,0.3586374312894367,0.5283535662406853,0.5646985345657878,0.4716464337593147,0.6413625687105633
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.7434977749386484,-0.9695641601321217,-0.5174313897451752,0.11534211188402242,-6.4460218630836446,1.1482410543414736e-10,0.4754479936328263,0.37924829361449486,0.5960496024782651,0.5245520063671737,0.4039503975217349,0.6207517063855051
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.0874115264093447,-1.3846895353611437,-0.7901335174575457,0.15167524061497561,-7.16934103417522,7.535961656285223e-13,0.33708790855203863,0.25040152854518594,0.45378420312431483,0.6629120914479614,0.5462157968756851,0.7495984714548141
covidadmitted,covidadmitted_1_date,COVID-19 hospitalisation,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.4955206324902417,-1.8663829694576253,-1.1246582955228581,0.18921895498728467,-7.903651262584868,2.7085012127834155e-15,0.224131884007958,0.15468214121686824,0.3247634215156478,0.775868115992042,0.6752365784843521,0.8453178587831318
death,death_date,Any death,any,Any vaccine,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.2591239034705297,-2.5350360180892797,-1.9832117888517797,0.14077407380702384,-16.047869059805613,5.916063622023367e-58,0.10444194591085788,0.07925886446046324,0.1376264994445873,0.8955580540891421,0.8623735005554127,0.9207411355395367
death,death_date,Any death,any,Any vaccine,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.8880852828838581,-2.0801133716962257,-1.6960571940714906,0.09797531501959254,-19.2710304887133,9.404474035173594e-83,0.15136134571666965,0.12491604945135815,0.18340523157580615,0.8486386542833304,0.8165947684241939,0.8750839505486419
death,death_date,Any death,any,Any vaccine,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.8255630145234178,-1.9740522606269535,-1.6770737684198822,0.07576121157062067,-24.09627534561961,2.7348746241494447e-128,0.1611269018017218,0.1388928841401089,0.18692014817715583,0.8388730981982782,0.8130798518228441,0.8611071158598911
death,death_date,Any death,any,Any vaccine,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.7963191783599908,-1.9439567322803353,-1.6486816244396463,0.07532666675759903,-23.847055175566712,1.0864477981060595e-125,0.16590844509327177,0.14313647513377906,0.1923032695023475,0.8340915549067283,0.8076967304976526,0.856863524866221
death,death_date,Any death,any,Any vaccine,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.836366473704708,-1.9906455697175647,-1.6820873776918515,0.07871527090793021,-23.329227639356347,2.2399480771843678e-120,0.15939554306636813,0.13660720749680855,0.18598534890639634,0.8406044569336318,0.8140146510936037,0.8633927925031915
death,death_date,Any death,any,Any vaccine,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.6989812343263562,-1.8347740925655334,-1.563188376087179,0.06928334362789015,-24.52221768411344,8.560942537465192e-133,0.18286973059048925,0.1596495637179866,0.20946714533658642,0.8171302694095107,0.7905328546634136,0.8403504362820133
death,death_date,Any death,any,Any vaccine,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.2497576512487223,-2.5253653703622607,-1.9741499321351839,0.14061876712403748,-15.998985748923886,1.298736432956817e-57,0.10542477102777456,0.08002906719503723,0.13887931892511077,0.8945752289722254,0.8611206810748893,0.9199709328049628
death,death_date,Any death,any,Any vaccine,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.8676362596124383,-2.058185111915698,-1.6770874073091786,0.09722058864667145,-19.210295736842166,3.0353207494710835e-82,0.154488401043841,0.1276854946182607,0.18691759881133288,0.845511598956159,0.8130824011886671,0.8723145053817393
death,death_date,Any death,any,Any vaccine,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.808276427204282,-1.9546167257831852,-1.6619361286253787,0.07466478962532823,-24.218596694349593,1.4171590795208209e-129,0.16393644984445424,0.1416187451072452,0.1897712027263849,0.8360635501555458,0.8102287972736151,0.8583812548927547
death,death_date,Any death,any,Any vaccine,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.8174436090821535,-1.9650037270870997,-1.6698834910772073,0.07528715791151344,-24.140154303848643,9.474229409461569e-129,0.16244048197349667,0.14015536424359187,0.18826899937929664,0.8375595180265033,0.8117310006207034,0.8598446357564081
death,death_date,Any death,any,Any vaccine,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.911848679254491,-2.06715602820575,-1.7565413303032322,0.0792398993942253,-24.1273486446882,1.291194458725936e-128,0.14780688634178216,0.12654516129953128,0.17264094040183128,0.8521931136582178,0.8273590595981687,0.8734548387004687
death,death_date,Any death,any,Any vaccine,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.953953361066894,-2.0973886320277257,-1.810518090106062,0.07318260544185051,-26.6996965914184,4.745131389065856e-157,0.14171272115266495,0.12277662494145117,0.16356937117362338,0.858287278847335,0.8364306288263766,0.8772233750585489
death,death_date,Any death,any,Any vaccine,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.925277603594373,-2.2055235355973,-1.6450316715914457,0.1429852457562851,-13.464869003868849,2.517643243273256e-41,0.14583526684213896,0.11019282033648775,0.19300644987553245,0.854164733157861,0.8069935501244676,0.8898071796635123
death,death_date,Any death,any,Any vaccine,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.4659829212665352,-1.661405449355405,-1.2705603931776654,0.09970720361717754,-14.70287870969812,6.1776636411072795e-49,0.23085097159489174,0.1898719370961666,0.2806742897414799,0.7691490284051082,0.7193257102585201,0.8101280629038334
death,death_date,Any death,any,Any vaccine,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.0948151013713465,-1.500267298779479,-0.6893629039632141,0.2068671672573005,-5.292357970028275,1.2074924075120783e-7,0.33460146858205203,0.22307052569941999,0.5018957230061213,0.665398531417948,0.4981042769938787,0.77692947430058
death,death_date,Any death,any,Any vaccine,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.2645420611076916,-1.4409489257652248,-1.0881351964501584,0.09000515624215961,-14.049662418288912,7.740211464219287e-45,0.282368574089605,0.23670303846567564,0.33684405637639797,0.7176314259103951,0.6631559436236021,0.7632969615343244
death,death_date,Any death,any,Any vaccine,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.3329242584639696,-1.5222070886407562,-1.143641428287183,0.0965746471209805,-13.802010136202677,2.478439693685166e-43,0.26370499113904283,0.21822970273831105,0.31865654161217244,0.7362950088609572,0.6813434583878275,0.7817702972616889
death,death_date,Any death,any,Any vaccine,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.3575362981193202,-1.536280361975224,-1.1787922342634163,0.09119762672468185,-14.885653792478733,4.084738849421657e-50,0.2572938921757733,0.2151800064212187,0.30765008353689927,0.7427061078242267,0.6923499164631007,0.7848199935787813
death,death_date,Any death,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.5549568392679487,-3.0832481364024984,-2.026665542133399,0.26954132897422817,-9.478905698770363,2.569636114436107e-21,0.07769558539327857,0.04581021689624952,0.13177418485653272,0.9223044146067214,0.8682258151434673,0.9541897831037505
death,death_date,Any death,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-2.072137539464396,-2.4070106762472228,-1.7372644026815691,0.17085678074916863,-12.127921001311964,7.5132694953952254e-34,0.1259163426876556,0.0900841832631167,0.1760012111063522,0.8740836573123444,0.8239987888936477,0.9099158167368833
death,death_date,Any death,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.8647891467916011,-2.0822628001628227,-1.6473154934203795,0.11095798447656498,-16.806263700522212,2.1958263030850208e-63,0.15492887369124328,0.1246478396908414,0.19256616049480438,0.8450711263087567,0.8074338395051956,0.8753521603091586
death,death_date,Any death,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-2.023312982427655,-2.245831979849706,-1.800793985005604,0.11353218690611283,-17.821492191468703,4.8135216933088964e-71,0.13221670705550354,0.10583944744527768,0.16516769547232557,0.8677832929444964,0.8348323045276744,0.8941605525547223
death,death_date,Any death,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.9875341156644544,-2.20338726385514,-1.7716809674737686,0.11013118092643948,-18.046969976577287,8.333910631336491e-73,0.13703291648979854,0.11042847376502156,0.17004690512754397,0.8629670835102015,0.829953094872456,0.8895715262349785
death,death_date,Any death,pfizer,BNT162b2,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.7716090652278498,-1.9257361974485467,-1.6174819330071528,0.07863773693620507,-22.528739181101678,2.170466380306219e-112,0.17005913232151026,0.14576840301788463,0.19839764919697084,0.8299408676784897,0.8016023508030292,0.8542315969821154
death,death_date,Any death,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.612836600870248,-3.141301589930272,-2.084371611810224,0.26962994893196446,-9.690453939630954,3.3105396750652273e-22,0.07332625117336156,0.04322649809564149,0.12438525783982123,0.9266737488266384,0.8756147421601788,0.9567735019043585
death,death_date,Any death,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-2.13901284972423,-2.474767951613613,-1.8032577478348464,0.1713067712150718,-12.486446592579505,8.851967829274217e-36,0.11777104337668394,0.08418252240950762,0.1647612623266594,0.882228956623316,0.8352387376733406,0.9158174775904924
death,death_date,Any death,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.9353146999659276,-2.154675117457307,-1.7159542824745482,0.11192063692071202,-17.29184852063488,5.4186416225386526e-67,0.14437882566191984,0.11594085165352737,0.17979206640475673,0.8556211743380802,0.8202079335952432,0.8840591483464726
death,death_date,Any death,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-2.0947776223479857,-2.31775955606832,-1.8717956886276512,0.11376838323519592,-18.412651764747373,1.0400324400361968e-75,0.12309761476903368,0.09849400889368089,0.15384715204538293,0.8769023852309663,0.8461528479546171,0.9015059911063191
death,death_date,Any death,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-2.0791412129951024,-2.2988562454888974,-1.8594261805013073,0.11210156626697189,-18.54694169074846,8.632607665364399e-77,0.12503754672348852,0.10037358083062393,0.15576198399268953,0.8749624532765115,0.8442380160073104,0.899626419169376
death,death_date,Any death,pfizer,BNT162b2,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.035421152615915,-2.2034932186907503,-1.8673490865410796,0.08575262984451062,-23.73596187436589,1.5342761531824044e-124,0.1306254576647103,0.11041677395407383,0.15453277232327142,0.8693745423352897,0.84546722767672855,0.8895832260459262
death,death_date,Any death,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-2.701678090846688,-3.2461920622439813,-2.157164119449395,0.27781835569038515,-9.724620549757969,2.367865691617726e-22,0.06709283035605523,0.038922139079420826,0.1156526334793979,0.9329071696439448,0.8843473665206021,0.9610778609205792
death,death_date,Any death,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-2.238187220016399,-2.748606120712835,-1.7277683193199624,0.2604225918040105,-8.594443379554487,8.366937142656103e-18,0.10665166525126021,0.06401703105988472,0.17768049396459076,0.8933483347487398,0.8223195060354093,0.9359829689401152
death,death_date,Any death,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.15358172443514728,-0.31650147014787633,0.009338021277581793,0.0831238466613771,-1.8476253277930645,0.06465656307964845,0.857630671952512,0.7286939402711482,1.009381756626143,0.14236932804748803,-0.009381756626142934,0.2713060597288518
death,death_date,Any death,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.5173040519112357,-1.8175886359215188,-1.2170194679009527,0.15320923566906827,-9.903476414363233,4.0205117864005314e-23,0.2193023183744545,0.1624169254520163,0.29611142256611134,0.7806976816255455,0.7038885774338887,0.8375830745479838
death,death_date,Any death,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.3162683676402653,-1.5611718979701457,-1.071364837310385,0.12495307682266008,-10.534101289145381,6.01551049588816e-26,0.2681340149590257,0.20988995740376634,0.34254068592591425,0.7318659850409743,0.6574593140740858,0.7901100425962336
death,death_date,Any death,pfizer,BNT162b2,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.2582196054054235,-1.4599565905463956,-1.0564826202644515,0.1029289245783329,-12.224159637924418,2.3095770866003817e-34,0.28415949242616295,0.2322463561983659,0.34767657266031493,0.715840507573837,0.6523234273396851,0.7677536438016341
death,death_date,Any death,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.163143977161982,-2.4849114071566483,-1.8413765471673156,0.16417007278334028,-13.176238156492394,1.2023848703389716e-39,0.11496311086536729,0.08333293688688903,0.15859895683002279,0.8850368891346327,0.8414010431699772,0.916667063113111
death,death_date,Any death,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.843612194691287,-2.0704410909734996,-1.6167832984090742,0.11573115530255153,-15.930128666490905,3.915506034989875e-57,0.15824478151797855,0.12613013456937153,0.198536305088139,0.8417552184820214,0.801463694911861,0.8738698654306285
death,death_date,Any death,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.8534901117926912,-2.0253382576908017,-1.681641965894581,0.08767923658476716,-21.139441719485784,3.4513615392293954e-99,0.15668934755565692,0.1319492028056354,0.18606820742663005,0.8433106524443431,0.81393179257337,0.8680507971943646
death,death_date,Any death,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.7648447987286322,-1.9301096325360367,-1.5995799649212277,0.08432034216495427,-20.930237632054435,2.8407675457987847e-97,0.17121335695367668,0.1451322863907803,0.20198133942723662,0.8287866430463233,0.7980186605727634,0.8548677136092198
death,death_date,Any death,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.8916997639796012,-2.071825714842744,-1.7115738131164584,0.09190268407172449,-20.583727048746955,3.8399160926518163e-94,0.15081524053193174,0.12595561262592259,0.18058136753505244,0.8491847594680683,0.8194186324649475,0.8740443873740774
