outcome,outcome_var,outcome_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.200594816255278,-2.473757322879552,-1.9274323096310044,0.13937118680697444,-15.789453090494566,3.6775454876759313e-56,0.11073727044015,0.08426764269081655,0.14552137300823426,0.88926272955985,0.8544786269917657,0.9157323573091835
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.981109411786608,-2.183392542079768,-1.7788262814934477,0.10320757518441355,-19.19538762776587,4.044538106454867e-82,0.13791614660766935,0.11265868227278379,0.16883619718764659,0.8620838533923306,0.8311638028123534,0.88734131772721625
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.9464951212453243,-2.0972561425730754,-1.7957340999175733,0.07692030186112342,-25.305349487052776,2.78926757474336e-141,0.14277359983898047,0.12279289262715809,0.16600554295007242,0.8572264001610195,0.8339944570499276,0.8772071073728419
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.896616578616633,-2.0577145329181765,-1.7355186243150893,0.08219434416768052,-23.074782064656922,8.296686604037467e-118,0.15007552994991735,0.12774559487016526,0.1763087385724693,0.8499244700500826,0.8236912614275307,0.8722544051298348
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-2.139342019387349,-2.3460674189578543,-1.9326166198168437,0.10547408074899794,-20.28310656225059,1.8131066402365452e-91,0.11773228310171373,0.09574494759381169,0.14476889729101428,0.8822677168982863,0.8552311027089857,0.9042550524061883
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.852332944203813,-2.128887838562635,-1.5757780498449907,0.1411020286802472,-13.127613837511891,2.287514800366424e-39,0.1568707683370508,0.11896953363031318,0.2068465531278378,0.8431292316629492,0.7931534468721622,0.8810304663696868
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.6950469914534856,-2.0645431087306116,-1.3255508741763595,0.18852189131619984,-8.991247539578598,2.444398207239011e-19,0.18359060163579546,0.12687624597640623,0.2656565754259563,0.8164093983642046,0.7343434245740437,0.8731237540235938
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.5149310356359036,-1.7661639202311226,-1.2636981510406846,0.1281823985424793,-11.818557406178195,3.130133347729442e-32,0.21982334430217798,0.170987654630128,0.28260696834939514,0.780176655697822,0.7173930316506049,0.829012345369872
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.3552990186354168,-1.5637885149523751,-1.1468095223184585,0.10637414664835525,-12.74086854126009,3.5047124685465294e-37,0.25787017493449027,0.20934147367568412,0.3176486051863908,0.7421298250655097,0.6823513948136092,0.7906585263243159
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.1962552681130876,-1.4333842025121104,-0.9591263337140647,0.12098637335658494,-9.887520676294235,4.715619252023603e-23,0.3023242179460093,0.23850042122515092,0.38322755275296594,0.6976757820539907,0.6167724472470341,0.7614995787748491
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.445791678554273,-1.6780201574701041,-1.213563199638442,0.11848609502400027,-12.202205484630216,3.025174443924307e-34,0.2355595153008166,0.18674333267697885,0.29713663375996974,0.7644404846991835,0.7028633662400303,0.8132566673230212
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.0406527059983706,-1.3509191567094911,-0.73038625528725,0.15830211838506367,-6.573839419299645,4.9034113154438647e-11,0.35322405524162204,0.259002087696849,0.48172288613893816,0.646775944758378,0.5182771138610618,0.7409979123031509
