outcome,outcome_var,outcome_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.796955844150934,-3.2733843181349873,-2.320527370166881,0.24308021868874136,-11.506307914476464,1.226162725439537e-30,0.060995459979088874,0.03787801864482912,0.09822177271060943,0.9390045400209112,0.9017782272893906,0.9621219813551709
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-2.1708473966740653,-2.4581047775762097,-1.883590015771921,0.14656258133720512,-14.811743740235235,1.230073839079556e-49,0.11408090416083218,0.0855970227346821,0.152043287001848,0.8859190958391678,0.847956712998152,0.9144029772653179
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.8813967414953325,-2.063485023995789,-1.6993084589948764,0.09290389208003076,-20.2510002473807,3.4809968014201027e-91,0.15237712559813377,0.12701056284226706,0.18280990089292473,0.8476228744018662,0.8171900991070753,0.8729894371577329
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-2.029377133799629,-2.2220216911048722,-1.8367325764943854,0.09828984554042788,-20.646864613953635,1.0416463790535255e-94,0.13141735108743058,0.1083897565617102,0.1593371985940781,0.8685826489125694,0.8406628014059219,0.8916102434382898
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.8837349129071916,-2.0896386232330917,-1.6778312025812916,0.10505484383899,-17.93096676050708,6.759407546447252e-72,0.15202125796113528,0.12373184155202506,0.1867786220765886,0.8479787420388647,0.8132213779234114,0.8762681584479749
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.140945431067149,-2.3373674016121355,-1.9445234605221624,0.10021713260771019,-21.363068123767448,2.947980291007999e-101,0.11754366104371552,0.0965815643116469,0.1430553786328944,0.8824563389562845,0.8569446213671056,0.9034184356883531
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-2.715961679485158,-3.387132772094019,-2.044790586876297,0.3424405233478641,-7.931192409509842,2.170516233382424e-15,0.06614131566621753,0.033805466050621395,0.12940728672420773,0.9338586843337825,0.8705927132757922,0.9661945339493786
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.907632003436611,-2.5269521801337307,-1.2883118267394913,0.31598548829582507,-6.037087379312461,1.5692076157728634e-9,0.14843145594348156,0.07990217699114367,0.27573588033707414,0.8515685440565184,0.7242641196629258,0.9200978230088563
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,0.01018885805010378,-1.0083511316144136,1.028728847714621,0.5196728091427348,0.019606294327601196,0.9843574426520467,1.0102409412032776,0.36482002411786973,2.7975075155237166,-0.010240941203277565,-1.7975075155237166,0.6351799758821303
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.161923358068062,-1.417989188444857,-0.9058575276912668,0.13064823251682672,-8.893525275348926,5.9200189265231e-19,0.3128838141765058,0.2422005472317276,0.4041951279324527,0.6871161858234942,0.5958048720675473,0.7577994527682724
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.1128280017839816,-1.3793439960246865,-0.8463120075432766,0.13598004674726127,-8.18375951769111,2.751228520200113e-16,0.3286282843433348,0.25174364373481645,0.4289941452671031,0.6713717156566652,0.5710058547328969,0.7482563562651836
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.2120325692508764,-1.5242721097119896,-0.8997930287897633,0.15930881532722996,-7.608069690062588,2.7821981983317843e-14,0.2975917883687368,0.21777951878344087,0.40665381666385086,0.7024082116312632,0.5933461833361491,0.7822204812165592
