term,estimate.robust,std.error.robust,statistic.robust,p.value.robust,conf.low.robust,conf.high.robust,model,strata,or,or.ll,or.ul
age,0.46230415696348365,0.20254005524141294,2.2825319979914633,0.022457950569780765,0.06533294326356137,0.859275370663406,2 Fully adjusted,Male,1.5877281483639618,1.0675143869470132,2.361448898423493
I(age * age),-0.002268619682365215,0.0011583386025759653,-1.9585116798491882,0.05017000187575366,-0.004538921625316562,1.682260586131478e-6,2 Fully adjusted,Male,0.9977339516904099,0.9954713637121128,1.000001682262001
imd2,-0.05975243260595523,0.0907817313633467,-0.6581988656594446,0.5104103536209278,-0.237681356532305,0.11817649132039454,2 Fully adjusted,Male,0.9419977126382063,0.7884538867513093,1.125442724712574
imd3,-0.29875712541170013,0.09339928252057703,-3.1987089980683763,0.0013804443318753462,-0.4818163553339124,-0.1156978954894878,2 Fully adjusted,Male,0.7417395372446253,0.6176604814027682,0.8907442805185838
imd4,-0.27588192559707214,0.09228088387657676,-2.9895891110672164,0.002793529499587482,-0.4567491344566855,-0.09501471673745876,2 Fully adjusted,Male,0.758902532434703,0.6333392031185859,0.9093595515639793
imd5 least deprived,-0.3394514613632069,0.09428679880160051,-3.6002013609294874,3.17970843329474e-4,-0.5242501912319182,-0.15465273149449563,2 Fully adjusted,Male,0.7121608633886863,0.5919990840975067,0.8567126351482395
ethnicityMixed,-0.6204213480238037,0.617014848474632,-1.0055209360967459,0.3146460734564053,-1.8297482289605207,0.5889055329129134,2 Fully adjusted,Male,0.537717823514028,0.16045396035050508,1.802015089518812
ethnicitySouth Asian,0.26501024262472966,0.237536279094291,1.1156621785741316,0.2645667657360393,-0.2005523094217352,0.7305727946711945,2 Fully adjusted,Male,1.3034443264010873,0.8182786852213526,2.076269543263976
ethnicityWhite,0.16876017560692824,0.21241869498035704,0.7944695057209252,0.42692215468391576,-0.2475728161975706,0.585093167411427,2 Fully adjusted,Male,1.1838361920803786,0.78069337161839,1.7951582280942193
ethnicityOther,-0.044704376934734745,0.3908168559125357,-0.11438702363630787,0.9089310001144804,-0.8106913390744842,0.7212825852050148,2 Fully adjusted,Male,0.9562801385169244,0.4445506247445604,2.0570698868040176
chronic_cardiac_diseaseTRUE,0.16958874935919244,0.056885894789088454,2.98120913783573,0.002871126427095482,0.058094444344244364,0.2810830543741405,2 Fully adjusted,Male,1.1848174941605487,1.05981508452448,1.3245636101685965
current_copdTRUE,0.25982693114993965,0.07719071738392987,3.3660385595021345,7.625604794428586e-4,0.10853590513662728,0.41111795716325206,2 Fully adjusted,Male,1.2967056478893046,1.114644929298339,1.5085032848321298
dementiaTRUE,0.9525554231051221,0.07201709632715632,13.226795742748253,6.145181579074645e-40,0.8114045080327439,1.0937063381775003,2 Fully adjusted,Male,2.592325691302574,2.251067409698767,2.9853181920867686
dialysisTRUE,1.3826583472007592,0.3062474162832495,4.514840856394142,6.336433108669612e-6,0.782424440927145,1.9828922534743734,2 Fully adjusted,Male,3.9854823535001738,2.18676753257746,7.263721156194107
solid_organ_transplantationTRUE,-0.7446686841043287,1.0616893804137801,-0.7013997670524909,0.48305356732552335,-2.825541632483982,1.3362042642753247,2 Fully adjusted,Male,0.4748916130184256,0.059276542032312356,3.8045749023670674
chemo_or_radioTRUE,0.19216335287039346,0.14679270098178093,1.3090797538648988,0.19050733657548302,-0.09554505424725454,0.47987175998804144,2 Fully adjusted,Male,1.2118684629889034,0.9088774119435572,1.6158671700802385
permanant_immunosuppressionTRUE,-10.480908435189962,0.08996280359657681,-116.50268795745681,0,-10.657232290187503,-10.30458458019242,2 Fully adjusted,Male,2.8067213696779735e-5,2.3530048590382545e-5,3.347925448070197e-5
aspleniaTRUE,-0.08865379679888673,0.5754064838577263,-0.15407159857588096,0.8775532819142029,-1.216429781630858,1.0391221880330845,2 Fully adjusted,Male,0.915162350872041,0.2962860868999352,2.8267345835125135
dmardsTRUE,0.15702894963836284,0.1649744260832324,0.9518381325305478,0.34117907971240724,-0.16631498385493787,0.48037288313166354,2 Fully adjusted,Male,1.1700294853411026,0.8467794703166062,1.6166771214419213
intel_dis_incl_downs_syndromeTRUE,0.7229443909451081,0.4058230187201926,1.7814277593838628,0.07484259668891687,-0.07245410984379341,1.5183428917340096,2 Fully adjusted,Male,2.060491179324103,0.9301084285020058,4.564654797194192
psychosis_schiz_bipolarTRUE,0.7577970781236114,0.23363404975805657,3.243521562496392,0.0011806187409615315,0.2998827550355817,1.215711401211641,2 Fully adjusted,Male,2.1335709496078494,1.3497005527056138,3.372692548643724
lung_cancerTRUE,0.5179295620840962,0.24830165615777708,2.0858884717023023,0.03698872679859449,0.031267258713205126,1.0045918654549872,2 Fully adjusted,Male,1.6785487185755685,1.0317612142163342,2.730792514595261
cancer_excl_lung_and_haemTRUE,0.09944249722390526,0.06923574768844665,1.436288341557106,0.1509203100895048,-0.03625707468815244,0.23514206913596297,2 Fully adjusted,Male,1.1045549539375736,0.9643923407530475,1.2650884859945735
haematological_cancerTRUE,0.06949059099443113,0.1852095570311442,0.3751998120849986,0.707511869939505,-0.2935134703792286,0.4324946523680908,2 Fully adjusted,Male,1.0719619750611278,0.7456391787539459,1.5410972340499118
flu_vaccineTRUE,-0.0039128040814368475,0.10101112248930748,-0.038736368679112905,0.9691005771454398,-0.20189096619844335,0.19406535803556965,2 Fully adjusted,Male,0.9960948409620168,0.8171840237656027,1.214175636497447
"ns(tstop, df = 4)1",1.629373762554142,0.24836808782072883,6.560318504888671,5.369296953483304e-11,1.1425812555164323,2.1161662695918517,2 Fully adjusted,Male,5.100679481661924,3.134849778887123,8.299259297803738
"ns(tstop, df = 4)2",0.6727355609531467,0.34358964015605975,1.9579622966734025,0.05023443699292698,-6.877592138073707e-4,1.3461588811201008,2 Fully adjusted,Male,1.9595905746814921,0.9993124772383503,3.8426371208658967
"ns(tstop, df = 4)3",1.1447280655260603,0.5703861966973813,2.0069350768903624,0.04475657632308798,0.02679166272041411,2.2626644683317068,2 Fully adjusted,Male,3.1415869348805665,1.027153786044932,9.608657051652573
"ns(tstop, df = 4)4",-0.42836831880939835,0.41967622835894347,-1.020711419573235,0.3073911825371359,-1.2509186115605346,0.394181973941738,2 Fully adjusted,Male,0.6515713846010128,0.2862417310877745,1.4831704224870568
regionEast Midlands,-0.6080405718445164,0.40712620430207874,-1.493494069945357,0.13530790537460352,-1.4059932694390866,0.18991212575005378,2 Fully adjusted,Male,0.5444165698067136,0.24512346185195655,1.2091433404245653
regionLondon,-1.3610137960492803,0.6221868667411025,-2.187467895582583,0.028708384407426287,-2.580477646515663,-0.14154994558289768,2 Fully adjusted,Male,0.2564007071230331,0.07573781947624539,0.8680118211458502
regionNorth East,0.35885950883578904,0.5028371298746973,0.7136694717138604,0.4754315880423001,-0.6266831558081072,1.3444021734796852,2 Fully adjusted,Male,1.4316956468535371,0.534361257912931,3.8358926566367115
regionNorth West,-0.15709928148725508,0.44498209907271974,-0.35304629515350827,0.7240537338177743,-1.0292481694348197,0.7150496064603096,2 Fully adjusted,Male,0.8546192067397527,0.3572754702383256,2.0442880896392857
regionSouth East,-0.1674824769741611,0.5060616363882249,-0.33095272380156676,0.7406801959867827,-1.1593450582524862,0.824380104304164,2 Fully adjusted,Male,0.8457914379842142,0.3136915633191584,2.2804666756038148
regionSouth West,-0.6605056738857121,0.47365306925629885,-1.3944925447707914,0.16316891924196938,-1.5888486307949137,0.2678372830234893,2 Fully adjusted,Male,0.5165900423389282,0.20416054062268357,1.307134429747318
regionWest Midlands,-1.5340271385656756,0.8875204544414085,-1.7284414470550635,0.08390911010304682,-3.2735352648134577,0.20548098768210643,2 Fully adjusted,Male,0.21566540169558807,0.03787230151522936,1.2281156314151107
regionYorkshire and The Humber,-0.4206154516301152,0.4638062195766877,-0.9068775576446724,0.36447155022934713,-1.329658937806099,0.48842803454586864,2 Fully adjusted,Male,0.6566425636915451,0.26456747987899853,1.6297522909792512
"timesincevax_pw(0,1]",-1.3539772574905768,0.4112173144368681,-3.292607606624612,9.926290468326867e-4,-2.159948383606121,-0.5480061313750327,2 Fully adjusted,Male,0.2582112430677796,0.1153310738585644,0.5781013201036527
"timesincevax_pw(1,4]",-1.4878532947494187,0.25455807001772524,-5.844848268396352,5.070302057421418e-9,-1.9867779439581854,-0.9889286455406521,2 Fully adjusted,Male,0.22585698387151348,0.1371365760913652,0.37197499469107015
"timesincevax_pw(4,7]",-0.6937719582719106,0.17461374416995462,-3.973180699891815,7.091920587234634e-5,-1.0360086080507125,-0.3515353084931088,2 Fully adjusted,Male,0.4996877087104945,0.354868277360752,0.7036070062202724
"timesincevax_pw(7,14]",-0.9081608654760629,0.13499860827194174,-6.727186873265093,1.729745365218781e-11,-1.1727532756520997,-0.643568455300026,2 Fully adjusted,Male,0.4032652014004478,0.3095135908164595,0.5254141578454257
"timesincevax_pw(14,21]",-0.9659304302872205,0.14250826510501338,-6.778066027085747,1.2179519031675998e-11,-1.2452414973923327,-0.6866193631821081,2 Fully adjusted,Male,0.3806288862889211,0.2878713795481344,0.5032745850072241
"timesincevax_pw(21, Inf]",-1.4694467651904008,0.1180639805410531,-12.446190264434174,1.4668127210965133e-35,-1.7008479149223026,-1.2380456154584991,2 Fully adjusted,Male,0.23005272316173625,0.18252868961912153,0.28995033901008277
"ns(tstop, df = 4)1:regionEast Midlands",0.9076658436847073,0.42957338853480603,2.11294709567691,0.03460529626487606,0.06571747343965628,1.7496142139297581,2 Fully adjusted,Male,2.4785304986412515,1.0679249573755103,5.752383058629812
"ns(tstop, df = 4)2:regionEast Midlands",-0.02027771195626891,0.545755037685677,-0.037155336288343506,0.9703611504801657,-1.0899379302014955,1.0493825062889577,2 Fully adjusted,Male,0.9799264982105476,0.3362373632444289,2.8558870811663035
"ns(tstop, df = 4)3:regionEast Midlands",0.5617403070778318,0.9938762105295965,0.5652014819617255,0.5719367288082864,-1.3862212706513253,2.509701884806989,2 Fully adjusted,Male,1.7537218606814375,0.2500182732849347,12.30126232064209
"ns(tstop, df = 4)4:regionEast Midlands",0.7434059933119413,0.6034379461695112,1.2319510200359722,0.2179673811391479,-0.4393106480851202,1.926122634709003,2 Fully adjusted,Male,2.1030864279076034,0.644480541883442,6.862848815145583
"ns(tstop, df = 4)1:regionLondon",0.9448051128388192,0.6631477158300444,1.424727990891489,0.15423584464497703,-0.35494052661806974,2.244550752295708,2 Fully adjusted,Male,2.572312019148571,0.7012151456046387,9.436175423950266
"ns(tstop, df = 4)2:regionLondon",-0.30500153184234063,0.8084750591115011,-0.37725533818882623,0.7059838591852322,-1.8895835300997736,1.2795804664150923,2 Fully adjusted,Male,0.7371222452356974,0.15113473880083236,3.5951311308867866
"ns(tstop, df = 4)3:regionLondon",2.831429601079868,1.5967956220577222,1.7731947419990581,0.07619644303078406,-0.29823230882449847,5.961091510984234,2 Fully adjusted,Male,16.969703398110486,0.7421289166245959,388.03343592864184
"ns(tstop, df = 4)4:regionLondon",-0.5852629381974953,1.087495436577529,-0.5381750750507827,0.5904561860007022,-2.716714827241114,1.546188950846123,2 Fully adjusted,Male,0.5569593966575407,0.06609152023675932,4.693548709636127
"ns(tstop, df = 4)1:regionNorth East",-0.9249971383730355,0.6419355268131944,-1.4409502196662392,0.14959874686972233,-2.183167651323642,0.33317337457757135,2 Fully adjusted,Male,0.3965325538016175,0.11268402101814227,1.3953892025127252
"ns(tstop, df = 4)2:regionNorth East",0.03448677727789003,0.7253886962942573,0.047542479575529956,0.9620808747888014,-1.3872489422513172,1.4562224968070974,2 Fully adjusted,Male,1.035088341600126,0.2497614685840508,4.289724435840849
"ns(tstop, df = 4)3:regionNorth East",-0.8994993248866583,1.316751730582009,-0.6831199109106745,0.49453107482461334,-3.4802852934081834,1.681286643634867,2 Fully adjusted,Male,0.4067732700181171,0.03079862313508448,5.372463972674867
"ns(tstop, df = 4)4:regionNorth East",0.8291779794077033,0.7666891716790666,1.0815047479955728,0.2794726498019783,-0.6735051844201133,2.33186114323552,2 Fully adjusted,Male,2.2914343596409332,0.5099180846895143,10.297088066096245
"ns(tstop, df = 4)1:regionNorth West",0.30853661371642643,0.5227158101980869,0.5902569000151426,0.555018430008847,-0.7159675484214982,1.3330407758543512,2 Fully adjusted,Male,1.3614313556966533,0.4887190236455072,3.79255819110177
"ns(tstop, df = 4)2:regionNorth West",-0.5838234534017628,0.7291770105141188,-0.8006608066128251,0.42332803818794434,-2.0129841323640196,0.8453372255604941,2 Fully adjusted,Male,0.5577617085602219,0.13358943072297738,2.3287630005785256
"ns(tstop, df = 4)3:regionNorth West",-0.6898159956881225,1.1567469056697048,-0.5963413364730376,0.5509472217030618,-2.956998270028895,1.5773662786526499,2 Fully adjusted,Male,0.5016683697170967,0.05197469725737809,4.842186033876005
"ns(tstop, df = 4)4:regionNorth West",0.5842457039105201,0.8817422034228148,0.6626037651850508,0.5075843581185697,-1.1439372584471865,2.312428666268227,2 Fully adjusted,Male,1.7936375414717736,0.31856228733879693,10.098921806005947
"ns(tstop, df = 4)1:regionSouth East",0.1579459491643148,0.5868894529252963,0.2691238501169987,0.787834377541456,-0.992336241475681,1.3082281398043105,2 Fully adjusted,Male,1.1711028939068653,0.370709611393158,3.69961270484164
"ns(tstop, df = 4)2:regionSouth East",-0.05757381411573714,0.7412448974536529,-0.07767178474147542,0.938089138796564,-1.510387116848982,1.3952394886175077,2 Fully adjusted,Male,0.9440522034359071,0.22082447653539056,4.035941018836095
"ns(tstop, df = 4)3:regionSouth East",-0.12799614872386464,1.287025310814519,-0.09945115115324327,0.9207800712776857,-2.6505194051117904,2.394527107664061,2 Fully adjusted,Male,0.8798567677094907,0.07061452598776313,10.963012508479421
"ns(tstop, df = 4)4:regionSouth East",0.008071836564586344,0.9103842617150099,0.008866406092500292,0.9929257241576332,-1.7762485284889193,1.7923922016180922,2 Fully adjusted,Male,1.008104501667322,0.1692719766267935,6.00379759564441
"ns(tstop, df = 4)1:regionSouth West",0.5779148146046335,0.5065931934857542,1.1407867733637147,0.2539586660715276,-0.41498959944057556,1.5708192286498424,2 Fully adjusted,Male,1.7823180896471795,0.6603471486490279,4.8105875510820955
"ns(tstop, df = 4)2:regionSouth West",-0.5182756772335412,0.6892902689084281,-0.7518975685733841,0.45211266044233367,-1.8692597791879892,0.8327084247209068,2 Fully adjusted,Male,0.5955465776351185,0.15423778959189696,2.299538440425987
"ns(tstop, df = 4)3:regionSouth West",-0.10243999684947476,1.176533877698945,-0.08706931333743322,0.9306164171355389,-2.408404023730659,2.2035240300317094,2 Fully adjusted,Male,0.9026323089103497,0.08995875209796161,9.056874023792625
"ns(tstop, df = 4)4:regionSouth West",0.8747708815567952,0.7405362020510472,1.1812668700516749,0.2374967240141752,-0.5766534037113336,2.326195166824924,2 Fully adjusted,Male,2.3983257303542853,0.5617752592102396,10.23890998148566
"ns(tstop, df = 4)1:regionWest Midlands",1.6969790179193138,0.8531129696448072,1.9891609649608883,0.046683438951665115,0.024908322671479688,3.369049713167148,2 Fully adjusted,Male,5.457435648144552,1.0252211266819058,29.050907241867513
"ns(tstop, df = 4)2:regionWest Midlands",1.4870749640540093,0.9104159019490494,1.6334017901822986,0.10238452078485183,-0.2973074147186763,3.271457342826695,2 Fully adjusted,Male,4.424135818150295,0.7428156248025628,26.349711939140743
"ns(tstop, df = 4)3:regionWest Midlands",3.4785404065327246,1.9980003827621087,1.7410108809508151,0.08168167125335454,-0.4374683847782501,7.394549197843699,2 Fully adjusted,Male,32.41237863706437,0.6456689390719009,1627.0912620057718
"ns(tstop, df = 4)4:regionWest Midlands",0.8349123471451211,0.9149892065803465,0.9124832742732536,0.36151437027669314,-0.9584335439952373,2.6282582382854796,2 Fully adjusted,Male,2.304612033609426,0.3834931408492133,13.849626133328195
"ns(tstop, df = 4)1:regionYorkshire and The Humber",-0.17321901023980588,0.5172932759805703,-0.3348564891191666,0.7377333457084975,-1.1870952006064621,0.8406571801268503,2 Fully adjusted,Male,0.8409534172652006,0.30510625054187196,2.317889747437226
"ns(tstop, df = 4)2:regionYorkshire and The Humber",1.1364214445893823,0.5765272487838916,1.9711495805038077,0.04870676902588199,0.0064488008669914,2.266394088311773,2 Fully adjusted,Male,3.115599048264497,1.006469639153206,9.644560602656226
"ns(tstop, df = 4)3:regionYorkshire and The Humber",-0.10922434264159613,1.1728345958537159,-0.09312851362650233,0.9258014652682259,-2.4079379103374685,2.189489225054276,2 Fully adjusted,Male,0.8965292651919379,0.0900006928509632,8.93065039706518
"ns(tstop, df = 4)4:regionYorkshire and The Humber",1.0589769271830758,0.6912001121994644,1.532084426047488,0.1255016023870375,-0.29575039883791865,2.4137042532040702,2 Fully adjusted,Male,2.8834195316047677,0.7439731013977364,11.175280637995867
