term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,or,or.ll,or.ul
imd3,-0.17819518622461455,0.049547101417677236,-3.5964805432803524,3.2255169739115754e-4,-0.2753057205416154,-0.08108465190761374,4  + IP-weighting,0.8367790797986452,0.7593399419171661,0.9221156292935395
imd4,-0.2533011320789121,0.05050277761609063,-5.0155881326853615,5.287148138279006e-7,-0.3522847573256853,-0.15431750683213885,4  + IP-weighting,0.7762340976380013,0.7030798863202373,0.8569998744942604
imd5 most deprived,-0.2722831806107829,0.05109875698975624,-5.3285675944204955,9.899035650131982e-8,-0.3724349039654694,-0.17213145725609633,4  + IP-weighting,0.7616385492789973,0.6890545048138194,0.8418684961715115
"ns(tstop, knots = knots)1",2.2046699801786964,0.1921103191438151,11.476062243841598,1.7402726540912044e-30,1.8281406735983232,2.5811992867590696,4  + IP-weighting,9.067258698935005,6.222306597368296,13.212974807153534
"ns(tstop, knots = knots)2",-0.4345618032218717,0.14274316093491304,-3.0443616378932505,0.00233174660037693,-0.714333257693706,-0.15479034875003744,4  + IP-weighting,0.6475483585215432,0.4895183856313691,0.8565947448186603
regionEast Midlands,-0.36245876985057696,0.14982543187790662,-2.41920724210524,0.015554375615541028,-0.6561112202994333,-0.06880631940172072,4  + IP-weighting,0.6959630077459099,0.5188651686102337,0.9335074648546762
regionLondon,-0.5036500457991697,0.25137725383926185,-2.0035625264695534,0.04511694342495987,-0.9963404098567059,-0.010959681741633587,4  + IP-weighting,0.6043208304684883,0.3692281955871796,0.9891001567671285
regionNorth East,0.21858244847796063,0.22413631919357152,0.9752210139990102,0.3294506405524953,-0.2207166647688131,0.6578815617247343,4  + IP-weighting,1.2443116039958801,0.801943867054639,1.930697934663934
regionNorth West,-0.26876482099930066,0.19738831243358768,-1.361604533144423,0.17332272386944242,-0.6556388043382722,0.11810916233967084,4  + IP-weighting,0.7643229872291718,0.5191103467060387,1.1253669523519227
regionSouth East,-0.651343750300944,0.2163694632701914,-3.010331219833819,0.002609629394481464,-1.0754201056647812,-0.2272673949371069,4  + IP-weighting,0.5213447487002059,0.341154404294008,0.7967077181950797
regionSouth West,-1.1304385957266527,0.19219823471988073,-5.881628399835254,4.062496116765111e-9,-1.5071402136697947,-0.7537369777835108,4  + IP-weighting,0.3228916064822193,0.2215426374989265,0.4706046236231777
regionWest Midlands,0.07951582309228487,0.23163369577915002,0.34328262485652705,0.7313858508811544,-0.37447787824075657,0.5335095244253263,4  + IP-weighting,1.0827626920478928,0.6876482211759841,1.7049052279752257
regionYorkshire and The Humber,-0.5556400675097881,0.18850459625706142,-2.947620793033972,0.0032022961631711223,-0.9251022870938923,-0.18617784792568393,4  + IP-weighting,0.573704933763492,0.3964908611028126,0.8301259456752657
chronic_cardiac_diseaseTRUE,0.3527133925381544,0.0311180622463762,11.334683687742448,8.835071907127851e-30,0.2917231112665815,0.41370367380972733,4  + IP-weighting,1.422923264560573,1.338732286428839,1.512408894110393
current_copdTRUE,0.34075475858797594,0.043685874958611766,7.800112940642916,6.1851794425876225e-15,0.25513201703597665,0.4263775001399752,4  + IP-weighting,1.4060083870955162,1.2906319950370178,1.5316988825511293
dementiaTRUE,0.8911924396958882,0.03815624828027598,23.35639586863078,1.1866214807282093e-120,0.816407567281379,0.9659773121103975,4  + IP-weighting,2.4380351285096156,2.2623578531503874,2.627354147165407
dialysisTRUE,1.0981597685040245,0.21672685504399306,5.067022119991132,4.0408734159770594e-7,0.6733829381351653,1.5229365988728838,4  + IP-weighting,2.9986427466231658,1.9608595796237416,4.5856717203590485
solid_organ_transplantationTRUE,-0.12389369493843859,0.5901886442269526,-0.2099221937770734,0.8337284000242142,-1.2806421817077887,1.0328547918309114,4  + IP-weighting,0.8834737536227294,0.2778588073034122,2.8090737195453657
chemo_or_radioTRUE,0.0738576698884498,0.08413908893620445,0.8778044880477589,0.38004982847349356,-0.0910519141185234,0.238767253895423,4  + IP-weighting,1.0766535543698592,0.9129703136199129,1.2696829884217262
sickle_cell_diseaseTRUE,0.6675263329745317,1.043268534927007,0.6398413357891941,0.5222757561179191,-1.3772424216862693,2.7122950876353324,4  + IP-weighting,1.9494091623059397,0.2522732580333335,15.063808632384712
permanant_immunosuppressionTRUE,-0.7007787957618422,0.7168308531766641,-0.9776069105512318,0.32826877816352,-2.105741450995223,0.7041838594715385,4  + IP-weighting,0.496198715817501,0.12175536515665786,2.0221956154633864
temporary_immunosuppressionTRUE,0.3421980017014925,0.18917839822078195,1.808864040079925,0.07047212822954646,-0.028584845464216246,0.7129808488672013,4  + IP-weighting,1.408039064045517,0.9718198361429602,2.0400633246454207
aspleniaTRUE,0.4375587852621111,0.25242786568592884,1.7334012791064932,0.08302437041025938,-0.057190740176623456,0.9323083107008456,4  + IP-weighting,1.5489213497054082,0.9444139145088258,2.5403663697828787
intel_dis_incl_downs_syndromeTRUE,0.8319352973745617,0.23892953392753496,3.481927427301138,4.978185899458954e-4,0.36364201603365237,1.300228578715471,4  + IP-weighting,2.297761291443481,1.4385591408624847,3.6701354866026414
psychosis_schiz_bipolarTRUE,0.7131387314716652,0.1124624411493239,6.341127972891707,2.2808897316810771e-10,0.49271639720553506,0.9335610657377953,4  + IP-weighting,2.04038544058397,1.6367562669091946,2.543550820800376
lung_cancerTRUE,0.07440750505337657,0.17446253706349027,0.42649560361659905,0.6697467508614152,-0.2675327842425486,0.41634779434930175,4  + IP-weighting,1.0772456991305832,0.7652652415702714,1.5164131771020448
cancer_excl_lung_and_haemTRUE,0.14800880486389875,0.03886231509596434,3.808543173468035,1.3978794180431826e-4,0.0718400669199614,0.22417754280783608,4  + IP-weighting,1.1595231057611615,1.0744834848680092,1.2512931578089064
haematological_cancerTRUE,0.35101979027341645,0.09671557222447279,3.629403023731424,2.8407742586446455e-4,0.16146075196926743,0.5405788285775655,4  + IP-weighting,1.420515438022932,1.175226331934006,1.7170004235190959
"timesincevax_pwDose 1 (0,3]",-1.6103758889448436,0.15312497498603536,-10.516742217209872,7.233141920238148e-26,-1.9104953250510694,-1.3102564528386178,4  + IP-weighting,0.19981249265034354,0.14800705683294313,0.26975086913732316
"timesincevax_pwDose 1 (3,7]",-1.0861066620502995,0.10193350954452772,-10.655050207761702,1.651555236200634e-26,-1.2858926695753436,-0.8863206545252553,4  + IP-weighting,0.33752804964953753,0.27640373626592263,0.4121694801933338
"timesincevax_pwDose 1 (7,14]",-0.903589774746953,0.07210100014431824,-12.532277956454374,4.971393988621658e-36,-1.044905138279134,-0.7622744112147721,4  + IP-weighting,0.40511278273782336,0.35172518305171036,0.4666039699336929
"timesincevax_pwDose 1 (14,21]",-0.9406286404508654,0.07568842375173106,-12.427642086143356,1.8501128939353306e-35,-1.0889752250508642,-0.7922820558508665,4  + IP-weighting,0.3903823480696852,0.33656121654846866,0.45281027697513615
"timesincevax_pwDose 1 (21, Inf]",-1.367000372397255,0.07933253265137243,-17.231271039896725,1.5471400422113666e-66,-1.5224892791962927,-1.2115114655982173,4  + IP-weighting,0.2548703301440871,0.21816812906542382,0.29774690494905526
"timesincevax_pwDose 2 (0,3]",-2.3736093748752034,0.48894637848508177,-4.854539228267593,1.206669825732246e-6,-3.331926667077253,-1.4152920826731534,4  + IP-weighting,0.09314392747552218,0.03572421006071141,0.24285466944745004
"timesincevax_pwDose 2 (3,7]",-1.5050583522442205,0.2720498217205933,-5.532289426713829,3.160777864344983e-8,-2.0382662048171256,-0.9718504996713152,4  + IP-weighting,0.2220043390025739,0.13025434958010595,0.37838219372213056
"timesincevax_pwDose 2 (7,14]",-2.0027539163469448,0.2648362423665399,-7.56223505684348,3.9620155881483516e-14,-2.521823413186284,-1.4836844195076058,4  + IP-weighting,0.13496309391214673,0.08031302931784516,0.22680051883302135
"timesincevax_pwDose 2 (14,21]",-2.2494186943562355,0.3099613967354597,-7.257093038188976,3.9549768485502573e-13,-2.8569318685554674,-1.6419055201570036,4  + IP-weighting,0.10546051153745713,0.05744473817325715,0.19361076135811917
"timesincevax_pwDose 2 (21, Inf]",-2.199512657687778,0.19720924997273928,-11.153192144850316,6.908272407095949e-29,-2.5860356850525035,-1.8129896303230524,4  + IP-weighting,0.11085717058988462,0.07531803343106969,0.16316560206582975
"ns(tstop, knots = knots)1:regionEast Midlands",0.4462846427301462,0.31532038205878804,1.415337124153748,0.15696967515653168,-0.17173194969648803,1.0643012351567804,4  + IP-weighting,1.5624961564136752,0.8422048961926295,2.898812687796476
"ns(tstop, knots = knots)2:regionEast Midlands",0.8379042346821658,0.1913394412362864,4.3791506302531324,1.1914276155011629e-5,0.46288582103702647,1.212922648327305,4  + IP-weighting,2.311517498666801,1.5886519414289906,3.363300045343286
"ns(tstop, knots = knots)1:regionLondon",1.108634192449359,0.519902074097082,2.1323904013553565,0.03297476581925681,0.08964485173140391,2.127623533167314,4  + IP-weighting,3.0302168737331376,1.0937857585989033,8.394892902627555
"ns(tstop, knots = knots)2:regionLondon",-0.691900424428179,0.30342639745757005,-2.2802908060263003,0.022590446729982738,-1.286605235403752,-0.09719561345260597,4  + IP-weighting,0.5006237668276431,0.27620685056395755,0.9073784933319916
"ns(tstop, knots = knots)1:regionNorth East",-1.4403406537047363,0.5066630074359485,-2.8427981371559317,0.004471938409086652,-2.4333819005779445,-0.4472994068315279,4  + IP-weighting,0.2368470621089455,0.08773960365002101,0.6393524531225219
"ns(tstop, knots = knots)2:regionNorth East",0.45083944034679213,0.36388632388745157,1.238956813574106,0.21536149186619327,-0.2623646489392899,1.1640435296328742,4  + IP-weighting,1.5696292427331897,0.7692304734832885,3.202857978944448
"ns(tstop, knots = knots)1:regionNorth West",-0.1414533967318287,0.43122961109135477,-0.32802338497543987,0.7428939813417013,-0.9866479035380981,0.7037411100744407,4  + IP-weighting,0.8680956307356908,0.3728243418880987,2.021300487747077
"ns(tstop, knots = knots)2:regionNorth West",0.8253384370940866,0.2864370696358462,2.881395338052291,0.0039591870010168345,0.26393209677063667,1.3867447774175365,4  + IP-weighting,2.282653169122249,1.3020397805932102,4.001802071001192
"ns(tstop, knots = knots)1:regionSouth East",1.0085377686523194,0.4498996585604611,2.241694896767262,0.024981097936793147,0.12675064121694835,1.8903248960876904,4  + IP-weighting,2.741589244927331,1.1351339268727454,6.621519637430265
"ns(tstop, knots = knots)2:regionSouth East",0.25491970654955814,0.28161978523639414,0.9051910409475538,0.36536418732040765,-0.2970449298476791,0.8068843429467953,4  + IP-weighting,1.2903580094164036,0.7430106282576225,2.2409151755602523
"ns(tstop, knots = knots)1:regionSouth West",0.9813207408893332,0.401132564252365,2.4463751595892718,0.014430076133911871,0.19511536192849888,1.7675261198501675,4  + IP-weighting,2.6679776231401697,1.215451195196076,5.856347524038907
"ns(tstop, knots = knots)2:regionSouth West",0.36304003153710335,0.25933484522465666,1.3998891326100391,0.16154652083078996,-0.14524692503949282,0.8713269881136996,4  + IP-weighting,1.4376934111663882,0.8648087238157411,2.3900803583378734
"ns(tstop, knots = knots)1:regionWest Midlands",0.31166766084846054,0.49580169197422863,0.6286135483068516,0.5296020883590682,-0.6600857988950489,1.2834211205919699,4  + IP-weighting,1.3657007417749925,0.5168069911206286,3.6089653354736058
"ns(tstop, knots = knots)2:regionWest Midlands",0.46645423237778044,0.3016039641662578,1.5465785858194148,0.12196489673671827,-0.12467867498259372,1.0575871397381547,4  + IP-weighting,1.5943310316720594,0.8827805164808592,2.8794149747273083
"ns(tstop, knots = knots)1:regionYorkshire and The Humber",0.09738262674557055,0.4075620077090795,0.23893941266253385,0.8111525636488157,-0.701424229831061,0.896189483322202,4  + IP-weighting,1.1022820555380874,0.4958785555934824,2.450248586586069
"ns(tstop, knots = knots)2:regionYorkshire and The Humber",1.1338445525282623,0.2439503988773929,4.6478487337834675,3.354147279210086e-6,0.6557105567143919,1.6119785483421327,4  + IP-weighting,3.107580821301095,1.9265109264267903,5.012719330292035
(Intercept),-8.367412621541758,0.09031283493396922,-92.64920791889058,0,-8.54442252535405,-8.190402717729468,5 trends + IP-weighting only,2.3231586585268727e-4,1.946276084704911e-4,2.7730218724373153e-4
"ns(tstop, knots = knots)1",2.2713357673702474,0.19193348344132252,11.83397355503442,2.605109198544908e-32,1.8951530523979405,2.647518482342554,5 trends + IP-weighting only,9.692338881043918,6.653566671040687,14.118958692316257
"ns(tstop, knots = knots)2",-0.35400339033439765,0.14231421367489552,-2.487477400838455,0.012865262715220776,-0.6329341236253305,-0.07507265704346483,5 trends + IP-weighting only,0.7018725877685832,0.531031401143425,0.9276760816784835
regionEast Midlands,-0.35353488326597554,0.14995950556523138,-2.357535668935573,0.01839668784534849,-0.6474501133132629,-0.059619653218688284,5 trends + IP-weighting only,0.7022014970792366,0.5233786329309706,0.9421227988215469
regionLondon,-0.43267035393923264,0.2522590949893327,-1.7151823761102807,0.08631179501826053,-0.927089094890993,0.06174838701252772,5 trends + IP-weighting only,0.6487743224585489,0.39570389200553746,1.0636946716603408
regionNorth East,0.29619101536440495,0.22442477185851156,1.3197786185169362,0.1869089423267887,-0.14367345471689585,0.7360554854457058,5 trends + IP-weighting only,1.344726995818307,0.8661705457896509,2.087684350469326
regionNorth West,-0.23136836000435318,0.1974949953886968,-1.171515053072555,0.24139181074287336,-0.6184514380931029,0.15571471808439652,5 trends + IP-weighting only,0.7934471380063612,0.5387781231990442,1.1684928056700326
regionSouth East,-0.6391235891381329,0.21622554590848664,-2.9558190566836626,0.0031183997677543783,-1.0629178716562788,-0.21532930661998717,5 trends + IP-weighting only,0.527754751415633,0.3454463701655602,0.8062758844688087
regionSouth West,-1.1313554794575444,0.19220277616683487,-5.886259824236415,3.950331246721218e-9,-1.5080659984731541,-0.7546449604419347,5 trends + IP-weighting only,0.3225956881034988,0.2213376316021479,0.47017751671812863
regionWest Midlands,0.1359136555944917,0.23155685241979448,0.5869558778942584,0.5572333399945968,-0.31792943552176184,0.5897567467107452,5 trends + IP-weighting only,1.1455829746434683,0.72765413313726,1.8035496426506543
regionYorkshire and The Humber,-0.5206746093052056,0.18857751353917707,-2.76106413502496,0.005761336133520323,-0.890279744136107,-0.1510694744743042,5 trends + IP-weighting only,0.5941196141284533,0.41054089028035495,0.859787963267426
"timesincevax_pwDose 1 (0,3]",-1.703929945496156,0.15307547703960914,-11.131305800570882,8.833192645838172e-29,-2.003952367410078,-1.4039075235822343,5 trends + IP-weighting only,0.18196699663920124,0.13480144413278686,0.2456352606525041
"timesincevax_pwDose 1 (3,7]",-1.182987759973124,0.10186165585743817,-11.613671013053137,3.5120674975174395e-31,-1.3826329368593162,-0.9833425830869318,5 trends + IP-weighting only,0.3063620336145097,0.25091703386568387,0.3740586846354165
"timesincevax_pwDose 1 (7,14]",-1.0059193185874722,0.07201805868493776,-13.967598362906935,2.457756204237475e-44,-1.1470721198464422,-0.8647665173285022,5 trends + IP-weighting only,0.36570827780070736,0.31756520239906355,0.42114987234619555
"timesincevax_pwDose 1 (14,21]",-1.050569373759379,0.0756663137043123,-13.884241511550021,7.893149360920629e-44,-1.1988726234627407,-0.9022661240560175,5 trends + IP-weighting only,0.3497385604511746,0.3015339626774062,0.4056493655983948
"timesincevax_pwDose 1 (21, Inf]",-1.4962453337414936,0.07955241731547502,-18.808295011425564,6.458165143480722e-79,-1.652165206562925,-1.340325460920062,5 trends + IP-weighting only,0.22396951419308225,0.1916345307499237,0.26176046191458763
"timesincevax_pwDose 2 (0,3]",-2.4636379310216125,0.4889212545081883,-5.038925815364307,4.681518847605085e-7,-3.421905981133803,-1.5053698809094223,5 trends + IP-weighting only,0.08512470917015526,0.032650145035732575,0.22193518905882953
"timesincevax_pwDose 2 (3,7]",-1.5994033750092027,0.27199670986339697,-5.880230594746752,4.09695319894589e-9,-2.1325071302548513,-1.0662996197635541,5 trends + IP-weighting only,0.2020170104436749,0.11853972645357018,0.3442801306327016
"timesincevax_pwDose 2 (7,14]",-2.1040077589163024,0.2647805864606377,-7.946231206150322,1.922714201992877e-15,-2.622968172184546,-1.585047345648059,5 trends + IP-weighting only,0.12196663455391882,0.07258709177626477,0.20493808996041687
"timesincevax_pwDose 2 (14,21]",-2.359888081650673,0.3099103324200481,-7.614744765760549,2.6421304537312753e-14,-2.9673011716308033,-1.7524749916705429,5 trends + IP-weighting only,0.0944307911431881,0.0514419561677799,0.1733443861824521
"timesincevax_pwDose 2 (21, Inf]",-2.3304909780723575,0.19712275450464886,-11.822536591113819,2.9853216185010034e-32,-2.7168444774347997,-1.944137478709915,5 trends + IP-weighting only,0.09724798873628966,0.06608295201380752,0.14311060606489734
"ns(tstop, knots = knots)1:regionEast Midlands",0.47253130696151313,0.31577835805714677,1.496401811285619,0.13454897784086367,-0.146382901927688,1.0914455158507144,5 trends + IP-weighting only,1.604049399978268,0.8638268788749418,2.9785765417738714
"ns(tstop, knots = knots)2:regionEast Midlands",0.8660820342946192,0.19046607123570394,4.547172253176959,5.437149694726977e-6,0.49277539439579915,1.2393886741934392,5 trends + IP-weighting only,2.377577314840107,1.6368528337786483,3.453501604657229
"ns(tstop, knots = knots)1:regionLondon",1.0797796312624537,0.5221449903260161,2.067968957412121,0.038642942237176604,0.0563942555154473,2.1031650070094603,5 trends + IP-weighting only,2.9440307072454495,1.058014729662475,8.192056842128435
"ns(tstop, knots = knots)2:regionLondon",-0.8596310769136983,0.3022263512789794,-2.8443286737766598,0.0044505113063460725,-1.4519838405994487,-0.26727831322794793,5 trends + IP-weighting only,0.42331822537978253,0.23410539931793561,0.7654600041724
"ns(tstop, knots = knots)1:regionNorth East",-1.3779337819308108,0.5082072519819018,-2.7113619031549785,0.0067007446457512405,-2.3740016924974103,-0.3818658713642116,5 trends + IP-weighting only,0.25209890660873474,0.09310739263847077,0.6825866014752939
"ns(tstop, knots = knots)2:regionNorth East",0.4571898535877569,0.36148789224275724,1.264744583148392,0.20596290253092472,-0.2513133960553431,1.1656931032308568,5 trends + IP-weighting only,1.579628753969134,0.7777785806202967,3.2081456889389743
"ns(tstop, knots = knots)1:regionNorth West",-0.09754550382895975,0.43197539453705586,-0.2258126390126882,0.8213471464498886,-0.9442017193290695,0.74911071167115,5 trends + IP-weighting only,0.9070610658651107,0.38898997016677267,2.115118230055152
"ns(tstop, knots = knots)2:regionNorth West",0.8431901371796816,0.2849694919128643,2.958878620724444,0.00308760689355251,0.2846601963377895,1.4017200780215737,5 trends + IP-weighting only,2.323768304544019,1.3293102468772573,4.06218122961779
"ns(tstop, knots = knots)1:regionSouth East",1.0009189228186446,0.4497777148868371,2.22536352889443,0.026056843822403128,0.11937080059171912,1.88246704504557,5 trends + IP-weighting only,2.7207808676949594,1.1267876543641546,6.5696926136382325
"ns(tstop, knots = knots)2:regionSouth East",0.266342090211442,0.2802960945146059,0.9502169149829636,0.34200204554155017,-0.2830281600444205,0.8157123404673046,5 trends + IP-weighting only,1.3051814721315111,0.7534985690077827,2.2607855479255514
"ns(tstop, knots = knots)1:regionSouth West",1.0000191465154171,0.40133969528584146,2.4917025608523105,0.012713245193353423,0.21340779818888833,1.7866304948419458,5 trends + IP-weighting only,2.7183338745822314,1.237889357365463,5.969304938066194
"ns(tstop, knots = knots)2:regionSouth West",0.3809543200503913,0.2580468304584136,1.4762991638906617,0.13986359851154495,-0.12480817397281263,0.8867168140735953,5 trends + IP-weighting only,1.4636807430200205,0.88266620469718,2.4271477780466606
"ns(tstop, knots = knots)1:regionWest Midlands",0.3715788549679176,0.4966448189381667,0.7481782569731789,0.4543526440713657,-0.601827103259305,1.3449848131951403,5 trends + IP-weighting only,1.4500221830460638,0.5478098160579996,3.838128251252553
"ns(tstop, knots = knots)2:regionWest Midlands",0.45333065919780324,0.2997781112146886,1.5122206800253895,0.13047773180082564,-0.13422364213642923,1.0408849605320358,5 trends + IP-weighting only,1.573544407432989,0.8743944912828191,2.8317218679306286
"ns(tstop, knots = knots)1:regionYorkshire and The Humber",0.14968089741557733,0.40799537379143686,0.36686910448178933,0.7137166580387331,-0.6499753410745958,0.9493371359057504,5 trends + IP-weighting only,1.1614635575652,0.5220586500076023,2.5839962531649774
"ns(tstop, knots = knots)2:regionYorkshire and The Humber",1.1448538842610316,0.2429518141949217,4.7122672784098185,2.4497577522929843e-6,0.6686770784603182,1.621030690061745,5 trends + IP-weighting only,3.1419822302417755,1.9516537273132486,5.058301171461127
