outcome,outcome_var,outcome_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.800910494330987,-1.9166752416532122,-1.6851457470087619,0.05906473192128161,-30.490454045083055,3.487507341608436e-204,0.16514845301653558,0.14709520604815604,0.18541740595424905,0.8348515469834644,0.814582594045751,0.8529047939518439
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.6914387634201307,-1.7754123911593613,-1.6074651356809,0.04284447489933693,-39.47857378096394,0,0.18425423494142307,0.1694135704329834,0.20039494479150305,0.8157457650585769,0.799605055208497,0.8305864295670166
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.6726029719653321,-1.7557023423098164,-1.589503601620848,0.04239841701172142,-39.44965613935365,0,0.18775770098188038,0.17278584485604923,0.20402686520629645,0.8122422990181196,0.7959731347937036,0.8272141551439508
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.7263839468411497,-1.8127911668604375,-1.639976726821862,0.044086126429289996,-39.15934754690021,0,0.17792664029024535,0.16319798768977062,0.19398455687550553,0.8220733597097547,0.8060154431244945,0.8368020123102293
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.1080162026229,-2.186618978633391,-2.029413426612409,0.04010419407218699,-52.563484976870505,0,0.12147871671412981,0.11229578193448705,0.13141258166865988,0.8785212832858702,0.8685874183313401,0.8877042180655129
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.486405056757799,-1.8876006853630818,-1.0852094281525164,0.20469540857376098,-7.261545664919887,3.826917599892629e-13,0.22618431550607143,0.15143471282486895,0.3378310271576555,0.7738156844939286,0.6621689728423445,0.848565287175131
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.1415389155098539,-1.4408111757131472,-0.8422666553065605,0.15269273443997686,-7.476052607850769,7.658830698515745e-14,0.3193272258765426,0.2367356465673835,0.43073309264806536,0.6806727741234574,0.5692669073519346,0.7632643534326164
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.1650114222695458,-1.3380428173148986,-0.991980027224193,0.08828294622258491,-13.19633600958718,9.210728150440446e-40,0.3119190991882715,0.2623586502246855,0.3708416869621032,0.6880809008117286,0.6291583130378968,0.7376413497753145
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.2325668711532844,-1.3344611089164633,-1.1306726333901056,0.05198781128985408,-23.70876635450571,2.928068828515603e-124,0.29154326240420114,0.26330002726824725,0.3228160465273722,0.7084567375957989,0.6771839534726278,0.7366999727317527
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.2569050161476905,-1.3844841931623375,-1.1293258391330434,0.06509261293624545,-19.309487812061843,4.469831728257736e-83,0.28453329108440806,0.2504529518251458,0.3232511062271141,0.7154667089155919,0.6767488937728858,0.7495470481748542
death,death_date,Any death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.6769647021431768,-1.7749925355516685,-1.5789368687346852,0.05001511975818059,-33.52915498855501,1.8125260743748642e-246,0.18694053597354904,0.1694847146046436,0.20619419321440274,0.813059464026451,0.7938058067855973,0.8305152853953564
