term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,or,or.ll,or.ul
imd2,-0.15967726721386746,0.04891987394879035,-3.264057208753618,0.0010982898647772699,-0.25555845828173573,-0.06379607614599916,4  + IP-weighting,0.8524188480883209,0.7744838602414438,0.9381963006300716
imd3,-0.1988015665783247,0.04738608591834631,-4.195357407676403,2.724416399931712e-5,-0.29167658834660404,-0.10592654481004535,4  + IP-weighting,0.8197125355587863,0.7470100886786548,0.8994907179108548
imd4,-0.2775928860260812,0.04833550479608599,-5.743043073557794,9.299006031704292e-9,-0.3723287346009727,-0.1828570374511896,4  + IP-weighting,0.7576051903991603,0.6891276651763248,0.8328872189057875
imd5 most deprived,-0.3050061756624553,0.049016760710167466,-6.2224873949940225,4.893341069934341e-10,-0.4010772612932015,-0.20893509003170913,4  + IP-weighting,0.737118822180536,0.6695983250068485,0.8114479049917928
"ns(tstop, knots = knots)1",2.217421510926783,0.18987720073423844,11.678187282897625,1.6477191441125747e-31,1.8452690360023933,2.5895739858511724,4  + IP-weighting,9.183620445517764,6.329802506108069,13.324094141317582
"ns(tstop, knots = knots)2",-0.33488255973450853,0.12445803287056979,-2.6907267615483677,0.007129656273495454,-0.5788158217475274,-0.0909492977214896,4  + IP-weighting,0.7154221007805791,0.5605617787563041,0.9130640041511054
regionEast Midlands,-0.3554653322812883,0.14800245562504316,-2.4017529356529193,0.01631672446924619,-0.6455448149298604,-0.06538584963271621,4  + IP-weighting,0.7008472404728832,0.5243767759724114,0.9367059659871315
regionLondon,-0.498403960286523,0.24782652779437112,-2.011100122017863,0.04431488230571984,-0.9841350291771049,-0.012672891395941077,4  + IP-weighting,0.6074994796648759,0.3737623807112308,0.9874070715485618
regionNorth East,0.20318411273268022,0.2219642894471982,0.9153909993301625,0.35998640181179903,-0.23185790043785215,0.6382261259032126,4  + IP-weighting,1.22529804045208,0.7930588086096889,1.8931197429957711
regionNorth West,-0.2961124486061907,0.19587500800663604,-1.5117418583393687,0.13059954555163855,-0.6800204097706919,0.08779551255831058,4  + IP-weighting,0.7437037948629007,0.5066066525344639,1.0917648470000163
regionSouth East,-0.7169221749780368,0.21651735807366046,-3.3111533475026778,9.291227763055214e-4,-1.1412883988301739,-0.29255595112589966,4  + IP-weighting,0.4882527021037271,0.31940723269400334,0.7463534845498399
regionSouth West,-1.131458712635556,0.18894425325993516,-5.988320327895768,2.1201917985895665e-9,-1.5017826441108435,-0.7611347811602684,4  + IP-weighting,0.3225623872443094,0.22273275280566002,0.4671360289590235
regionWest Midlands,0.06120637385409992,0.22942743922274889,0.2667787866240151,0.7896394883101351,-0.38846314408773996,0.5108758917959398,4  + IP-weighting,1.0631182913687134,0.6780982133475935,1.6667504488223461
regionYorkshire and The Humber,-0.5674985603710333,0.18705656787961686,-3.033833918818909,0.0024146732102176068,-0.9341226964867542,-0.20087442425531243,4  + IP-weighting,0.5669418372222291,0.3929304336138944,0.8180151479657509
chronic_cardiac_diseaseTRUE,0.34210118826285346,0.029942112657452575,11.425419180556876,3.121457553364708e-30,0.2834157258332055,0.4007866506925014,4  + IP-weighting,1.4079027535404394,1.327656988412643,1.4929987042787862
current_copdTRUE,0.3450318799192687,0.041939470400480405,8.226901213214092,1.9211877478860246e-16,0.2628320284036435,0.4272317314348939,4  + IP-weighting,1.4120349345098373,1.3006082353611912,1.5330078666790015
dementiaTRUE,0.9375531672353651,0.036004775697669654,26.039689154237575,1.7604872426135763e-149,0.8669851035964896,1.0081212308742407,4  + IP-weighting,2.5537252289639194,2.3797254017156337,2.7404475072397925
dialysisTRUE,1.1691379327543032,0.2021181554073303,5.78442807573684,7.275944484234345e-9,0.7729936275342664,1.56528223797434,4  + IP-weighting,3.219216261092914,2.1662414768770875,4.784024978888841
solid_organ_transplantationTRUE,-0.21718661541433973,0.5891009846354865,-0.36867467731144027,0.7123702257480189,-1.3718033285569768,0.9374300977282973,4  + IP-weighting,0.8047797709803624,0.2536491341449986,2.5534109625975043
chemo_or_radioTRUE,0.10530921885572572,0.08009941376601887,1.3147314556302256,0.18860017100299095,-0.05168274730844305,0.2623011850198945,4  + IP-weighting,1.1110541161261753,0.9496300917607496,1.299917999304431
sickle_cell_diseaseTRUE,0.6173502369248782,1.0432000113691697,0.5917851133021212,0.5539944930761038,-1.427284214030469,2.661984687880225,4  + IP-weighting,1.8540088431954622,0.23995971736730598,14.324690945461613
permanant_immunosuppressionTRUE,-0.36569492746800086,0.5806360192009098,-0.6298178469384006,0.5288137676157225,-1.503720613228491,0.7723307582924894,4  + IP-weighting,0.693714402140444,0.22230152160057848,2.1648060178451853
temporary_immunosuppressionTRUE,0.33964174633614225,0.18235655577404467,1.8625145934264484,0.06253059036869019,-0.017770535325754844,0.6970540279980393,4  + IP-weighting,1.404444353090463,0.9823864294789966,2.0078289782298544
aspleniaTRUE,0.41810163480834595,0.2455997177985511,1.70237017597588,0.08868599718322313,-0.06326496669001502,0.8994682363067069,4  + IP-weighting,1.5190750574590888,0.9386947179022528,2.4582955312151076
intel_dis_incl_downs_syndromeTRUE,0.8360684466750206,0.22542313793571447,3.7088847858796474,2.0817411998039432e-4,0.3942472150390155,1.2778896783110256,4  + IP-weighting,2.3072779352249553,1.483267189309422,3.589057661859599
psychosis_schiz_bipolarTRUE,0.7002619154920794,0.10802390394527495,6.482471841110584,9.023192901421465e-11,0.48853895428992633,0.9119848766942324,4  + IP-weighting,2.0142802095792516,1.6299330727121906,2.489258504308579
lung_cancerTRUE,0.08154054134907943,0.1677876011139244,0.485974772913733,0.6269850522416466,-0.24731711388658498,0.41039819658474386,4  + IP-weighting,1.084957202321069,0.7808930222421591,1.5074179142854807
cancer_excl_lung_and_haemTRUE,0.14977238185201786,0.03736934066069246,4.007894685965341,6.126242589164222e-5,0.07652982003105242,0.2230149436729833,4  + IP-weighting,1.161569818264736,1.0795343816059724,1.2498392507854772
haematological_cancerTRUE,0.3188716125343757,0.09445226773981492,3.3760080108691786,7.354577780786537e-4,0.13374856950620406,0.5039946555625473,4  + IP-weighting,1.3755747070181095,1.1431053719614717,1.6553205163764504
"timesincevax_pwDose 1 (0,3]",-1.3613716952698078,0.1135279276569655,-11.991513659822196,3.936453766373231e-33,-1.5838823447169288,-1.1388610458226869,4  + IP-weighting,0.2563089579292729,0.20517698215383942,0.32018348854323697
"timesincevax_pwDose 1 (3,7]",-0.757900339346589,0.07477387803004515,-10.135897178451202,3.828428251272661e-24,-0.9044544472698682,-0.6113462314233097,4  + IP-weighting,0.46864939939872174,0.40476264424529046,0.5426198852077939
"timesincevax_pwDose 1 (7,14]",-0.8406310258260116,0.062214406355756424,-13.511838737463606,1.331536950333425e-41,-0.962569021602834,-0.7186930300491892,4  + IP-weighting,0.43143818887354074,0.3819104883201777,0.48738884244108516
"timesincevax_pwDose 1 (14,21]",-0.8799393296309598,0.06725522770779888,-13.083582639166687,4.087129465803677e-39,-1.0117571537102859,-0.7481215055516337,4  + IP-weighting,0.414808077477306,0.3635795527903071,0.4732547246397457
"timesincevax_pwDose 1 (21, Inf]",-1.3016646256634599,0.07268829061754428,-17.907487087738527,1.030856495534705e-71,-1.4441310573716273,-1.1591981939552924,4  + IP-weighting,0.27207850699767444,0.23595101539840768,0.3137376367933323
"timesincevax_pwDose 2 (0,3]",-2.36811671163952,0.4888911198758543,-4.843852987636313,1.2734517117135073e-6,-3.3263256989576484,-1.4099077243213913,4  + IP-weighting,0.09365694332345892,0.03592486161930046,0.2441658126800155
"timesincevax_pwDose 2 (3,7]",-1.5023207209524838,0.27211070672884424,-5.520990846014494,3.370933430671529e-8,-2.0356479059487596,-0.9689935359562083,4  + IP-weighting,0.22261293770725615,0.13059584126476606,0.37946476361513926
"timesincevax_pwDose 2 (7,14]",-2.00371126825243,0.2648271718532414,-7.566109074951046,3.845691771943293e-14,-2.5227629872123827,-1.4846595492924775,4  + IP-weighting,0.13483394856565523,0.08023760472058578,0.226579466686665
"timesincevax_pwDose 2 (14,21]",-2.2560045951989247,0.30980022726870027,-7.282126985795318,3.2859753838758976e-13,-2.8632018830479007,-1.6488073073499487,4  + IP-weighting,0.10476824117983256,0.057085685640974965,0.192279101786542
"timesincevax_pwDose 2 (21, Inf]",-2.2193086164721314,0.19591701415242124,-11.327799303563978,9.55759672760917e-30,-2.603298908169501,-1.8353183247747618,4  + IP-weighting,0.10868422533794371,0.07402896020839757,0.15956270092213165
"ns(tstop, knots = knots)1:regionEast Midlands",0.3879059848710387,0.3114437464054085,1.2455089862876836,0.21294471437705043,-0.22251254129378778,0.9983245110358652,4  + IP-weighting,1.473891209702035,0.8005049673193014,2.713731190590388
"ns(tstop, knots = knots)2:regionEast Midlands",0.7552303646450992,0.1677807128861572,4.501294288560683,6.754091371436691e-6,0.4263862100877758,1.0840745192024226,4  + IP-weighting,2.1281017062870258,1.5317122236265426,2.9567021810266314
"ns(tstop, knots = knots)1:regionLondon",1.1294083671697048,0.512217390693832,2.2049395192143852,0.0274583388821061,0.12548072915471242,2.133336005184697,4  + IP-weighting,3.0938255497864935,1.1336933215214153,8.442985727098057
"ns(tstop, knots = knots)2:regionLondon",-0.5826916522378183,0.26718769155270444,-2.180832690501683,0.02919579368115883,-1.1063699047935156,-0.059013399682120826,4  + IP-weighting,0.5583933412850752,0.33075746550652113,0.9426941372706917
"ns(tstop, knots = knots)1:regionNorth East",-1.3965897141471568,0.4990309519170634,-2.7986033907958148,0.005132413524954695,-2.3746724070753404,-0.4185070212189733,4  + IP-weighting,0.24743936567802166,0.09304496509078852,0.6580285094137043
"ns(tstop, knots = knots)2:regionNorth East",0.4769178668358334,0.30948712130335215,1.5409942256316687,0.12331819135643364,-0.12966574459771557,1.0835014782693824,4  + IP-weighting,1.6111011137876956,0.8783889881208746,2.9550083550122648
"ns(tstop, knots = knots)1:regionNorth West",-0.10239262075530872,0.4256770745917063,-0.24054060429145718,0.8099111894001992,-0.936704355999423,0.7319191144888055,4  + IP-weighting,0.9026750731166066,0.39191732932998596,2.079066748640778
"ns(tstop, knots = knots)2:regionNorth West",0.7508386831289138,0.24633208995252232,3.0480749920711885,0.00230312444071369,0.26803665858548925,1.2336407076723384,4  + IP-weighting,2.118776253556381,1.3073950663902836,3.4337079342276597
"ns(tstop, knots = knots)1:regionSouth East",1.0736321256036518,0.449301912562888,2.3895560993263687,0.0168687474175388,0.19301655879542712,1.9542476924118766,4  + IP-weighting,2.92598777814026,1.2129028775634578,7.058606782288099
"ns(tstop, knots = knots)2:regionSouth East",-0.04054353155444841,0.25556692818353643,-0.15864154193429875,0.8739512974972428,-0.5414455064337143,0.4603584433248174,4  + IP-weighting,0.9602673616706087,0.5819064945556887,1.5846418875147732
"ns(tstop, knots = knots)1:regionSouth West",1.056884932493514,0.3942829797933627,2.680523853825519,0.007350702528180303,0.28410449238138935,1.8296653726056384,4  + IP-weighting,2.8773937384181725,1.32857174912585,6.231800978257769
"ns(tstop, knots = knots)2:regionSouth West",0.524662664093454,0.21498431669627727,2.4404694824073143,0.014668185229229296,0.10330114612779762,0.9460241820591103,4  + IP-weighting,1.6898886920834968,1.1088252772405767,2.5754497577277706
"ns(tstop, knots = knots)1:regionWest Midlands",0.3077785344923492,0.489847854328817,0.6283145506762774,0.5297979014845912,-0.6523056178963547,1.2678626868810532,4  + IP-weighting,1.360399673968542,0.5208435251743713,3.5532500328464884
"ns(tstop, knots = knots)2:regionWest Midlands",0.4345608785840263,0.2639245797072039,1.6465343207749923,0.09965380005012912,-0.08272179227696402,0.9518435494450166,4  + IP-weighting,1.544284781519237,0.9206072316378661,2.590480939617492
"ns(tstop, knots = knots)1:regionYorkshire and The Humber",0.018780217821052998,0.40359205582829627,0.04653267463976752,0.962885691687413,-0.7722456760488863,0.8098061116909923,4  + IP-weighting,1.0189576752675091,0.4619744575815015,2.2474721858478377
"ns(tstop, knots = knots)2:regionYorkshire and The Humber",0.946248803185768,0.21766531686361643,4.347264951626003,1.3784566594072218e-5,0.519632621449581,1.372864984921955,4  + IP-weighting,2.5760283231305756,1.6814098223143885,3.9466415822627123
(Intercept),-8.356914325276914,0.08901284505239551,-93.88436377196791,0,-8.531376295741055,-8.182452354812774,5 trends + IP-weighting only,2.3476763381438244e-4,1.9718340041346971e-4,2.79515627437364e-4
"ns(tstop, knots = knots)1",2.2835428665240407,0.18948797423730498,12.051122904845926,1.913255573679953e-33,1.9121532615154693,2.654932471532612,5 trends + IP-weighting only,9.811379313766425,6.76764563146134,14.224025500256223
"ns(tstop, knots = knots)2",-0.20613969288659512,0.124257876460578,-1.658966809657293,0.09712248056841366,-0.44968065554475534,0.03740126977156508,5 trends + IP-weighting only,0.8137193975315296,0.6378318071529032,1.0381094992340905
regionEast Midlands,-0.3434045245902082,0.1479606165839089,-2.320918447886181,0.02029124570101433,-0.6334020042250095,-0.053407044955406935,5 trends + IP-weighting only,0.7093512035083023,0.5307829999685865,0.9479940577382032
regionLondon,-0.42071768446505775,0.24838935037331922,-1.693783102346119,0.09030650619400468,-0.9075518653400639,0.06611649640994843,5 trends + IP-weighting only,0.6565754366920651,0.4035108647598613,1.068351168992509
regionNorth East,0.2860316083022311,0.22205868537562218,1.2880901632755137,0.19771457910148232,-0.14919541748829945,0.7212586340927617,5 trends + IP-weighting only,1.3311345294898589,0.8614007656762552,2.0570206182822663
regionNorth West,-0.2557892751681476,0.1957948505519568,-1.3064147215673094,0.19141156218232597,-0.6395401306083852,0.12796158027208998,5 trends + IP-weighting only,0.7743051169175289,0.5275349654537074,1.1365093374787496
regionSouth East,-0.7016965854136438,0.21613160514478086,-3.2466171939249504,0.0011678535501569347,-1.125306747418246,-0.27808642340904155,5 trends + IP-weighting only,0.4957435186904453,0.32455289632451984,0.7572313761694096
regionSouth West,-1.1316389453966103,0.18878209829870615,-5.99441872717211,2.042145636394174e-9,-1.5016450589879744,-0.7616328318052461,5 trends + IP-weighting only,0.32250425617336315,0.22276339962704675,0.46690342948647495
regionWest Midlands,0.12666624719596836,0.22915205898632315,0.5527606767152303,0.5804272985511559,-0.32246353540042294,0.5757960297923597,5 trends + IP-weighting only,1.1350381323986032,0.724362344908197,1.7785457389591184
regionYorkshire and The Humber,-0.5297149708937475,0.1869785240334664,-2.8330257372174805,0.004610967332267986,-0.8961861438817985,-0.16324379790569654,5 trends + IP-weighting only,0.5887727631386724,0.408123218566686,0.8493840851088584
"timesincevax_pwDose 1 (0,3]",-1.4180375379409857,0.11347327481625244,-12.496665318218916,7.784885662846245e-36,-1.6404410697886564,-1.195634006093315,5 trends + IP-weighting only,0.24218883724039522,0.19389450242054812,0.3025120988558704
"timesincevax_pwDose 1 (3,7]",-0.8241268778378763,0.07467257073566656,-11.03654085722056,2.546487006223559e-28,-0.9704824271128023,-0.6777713285629503,5 trends + IP-weighting only,0.43861779224025355,0.37890020227384097,0.5077473342985237
"timesincevax_pwDose 1 (7,14]",-0.9223031352371263,0.06207520267571866,-14.85783526241944,6.189299335741622e-50,-1.0439682968145592,-0.8006379736596934,5 trends + IP-weighting only,0.39760225398591537,0.35205484818520005,0.4490423954949136
"timesincevax_pwDose 1 (14,21]",-0.9824206926659247,0.06716094435886613,-14.627857038705146,1.8657153318340187e-48,-1.1140537247770008,-0.8507876605548486,5 trends + IP-weighting only,0.3744036847553952,0.3282257238632774,0.42707840661754054
"timesincevax_pwDose 1 (21, Inf]",-1.4485660766476853,0.0728229936579305,-19.891602966118036,4.8112326546614436e-88,-1.5912965214636179,-1.3058356318317528,5 trends + IP-weighting only,0.23490688517718952,0.2036613891237739,0.270946029294307
"timesincevax_pwDose 2 (0,3]",-2.460643020823922,0.4888704065716108,-5.03332373517987,4.82048046618376e-7,-3.418811410811732,-1.5024746308361117,5 trends + IP-weighting only,0.08538003217361478,0.032751339701820266,0.22257867801244002
"timesincevax_pwDose 2 (3,7]",-1.6012163037705727,0.27206259909683217,-5.885470142114866,3.969240421949796e-9,-2.134449199540723,-1.0679834080004222,5 trends + IP-weighting only,0.20165109978035858,0.11830973749120516,0.34370092356642185
"timesincevax_pwDose 2 (7,14]",-2.113911311219514,0.2647710246945422,-7.983922385987157,1.4175517249025112e-15,-2.632852983770582,-1.594969638668446,5 trends + IP-weighting only,0.12076469317789514,0.07187311661893524,0.2029146891691756
"timesincevax_pwDose 2 (14,21]",-2.382234337434314,0.30974195127291865,-7.691029024787438,1.459563150474667e-14,-2.9893174064303945,-1.7751512684382331,5 trends + IP-weighting only,0.09234401913693041,0.0503217743225102,0.16945781394173223
"timesincevax_pwDose 2 (21, Inf]",-2.384705493303465,0.19583648828725134,-12.177023363519462,4.120473387119464e-34,-2.768537957205278,-2.000873029401652,5 trends + IP-weighting only,0.09211610439446814,0.06275368627952352,0.1352171831152065
"ns(tstop, knots = knots)1:regionEast Midlands",0.40449434997267525,0.3114290155871826,1.2988332163270753,0.19400117267231878,-0.2058953043189657,1.0148840042643161,5 trends + IP-weighting only,1.4985445693466364,0.8139182855515338,2.759043341551898
"ns(tstop, knots = knots)2:regionEast Midlands",0.7742198443198043,0.16748248567993201,4.6226913887544026,3.787930527177993e-6,0.4459602043458923,1.1024794842937162,5 trends + IP-weighting only,2.1688993877920137,1.561989304910773,3.0116240486251544
"ns(tstop, knots = knots)1:regionLondon",1.1088689814693657,0.5136911103158635,2.158629883214318,0.03087889246456631,0.10205290607188178,2.11568505686685,5 trends + IP-weighting only,3.030928418911558,1.1074420605873287,8.29526654937927
"ns(tstop, knots = knots)2:regionLondon",-0.7349451974158787,0.26643297402601995,-2.7584618611962934,0.005807408138700207,-1.2571442308007734,-0.212746164030984,5 trends + IP-weighting only,0.4795317378332143,0.28446523469225843,0.8083613023507387
"ns(tstop, knots = knots)1:regionNorth East",-1.3252385291948727,0.49987844227004663,-2.651121587033646,0.008022495526353358,-2.3049822726921487,-0.34549478569759695,5 trends + IP-weighting only,0.26573956488408523,0.09976056912426376,0.7078700228425956
"ns(tstop, knots = knots)2:regionNorth East",0.5000939678772621,0.30823654452890964,1.6224356804984819,0.10471009455188306,-0.10403855811847729,1.1042264938730015,5 trends + IP-weighting only,1.648876204817434,0.9011905485393421,3.0168899831670317
"ns(tstop, knots = knots)1:regionNorth West",-0.05279747403759324,0.42584693540298596,-0.12398228012990188,0.9013293052103191,-0.8874421303542005,0.781847182279014,5 trends + IP-weighting only,0.9485721035081068,0.41170750118143534,2.1855055663833207
"ns(tstop, knots = knots)2:regionNorth West",0.7797995131238854,0.24563184497501558,3.1746678172091354,0.0015000812064129552,0.29836994351672913,1.2612290827310417,5 trends + IP-weighting only,2.1810349527775563,1.3476602538454066,3.52975718595547
"ns(tstop, knots = knots)1:regionSouth East",1.0609726762518217,0.4485258375516886,2.3654661279787565,0.018007390438442013,0.18187818851484927,1.940067163988794,5 trends + IP-weighting only,2.8891798596224545,1.199468075992903,6.959218363805304
"ns(tstop, knots = knots)2:regionSouth East",-0.03063019221849049,0.2551384760477657,-0.12005320676429872,0.9044409998004618,-0.5306924163425464,0.4694320319055654,5 trends + IP-weighting only,0.9698341589867763,0.5881975510459833,1.5990857055847492
"ns(tstop, knots = knots)1:regionSouth West",1.0751248147603722,0.39396938385596103,2.7289552407286757,0.006353532692624099,0.30295901139125303,1.8472906181294915,5 trends + IP-weighting only,2.9303586297191995,1.3538589705093458,6.342611664743192
"ns(tstop, knots = knots)2:regionSouth West",0.5466071557327765,0.21459714528473528,2.5471315334018927,0.010861248603046636,0.12600447978958595,0.9672098316759671,5 trends + IP-weighting only,1.7273823251068674,1.1342872496398517,2.6305944089903255
"ns(tstop, knots = knots)1:regionWest Midlands",0.36394370561459993,0.49004240916329495,0.7426779780876565,0.45767666557261133,-0.596521767242699,1.3244091784718988,5 trends + IP-weighting only,1.438993204639827,0.5507238543465083,3.7599632314033387
"ns(tstop, knots = knots)2:regionWest Midlands",0.4155650376825106,0.2631587826968483,1.5791418147773928,0.11430353240912543,-0.10021669861871435,0.9313467739837356,5 trends + IP-weighting only,1.5152266590161116,0.9046413622605852,2.5379248882186114
"ns(tstop, knots = knots)1:regionYorkshire and The Humber",0.07663622818366893,0.40359358204769963,0.18988465523867398,0.8493995170531023,-0.7143926570213335,0.8676651133886712,5 trends + IP-weighting only,1.0796492589770412,0.4894893094319632,2.3813441886245994
"ns(tstop, knots = knots)2:regionYorkshire and The Humber",0.9632698422284866,0.21718905770316976,4.435167463846076,9.200074343796263e-6,0.5375871112940823,1.3889525731628907,5 trends + IP-weighting only,2.6202502860273884,1.7118713199158704,4.01064699288497
