outcome,outcome_var,outcome_descr,brand,brand_descr,stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.740947795702535,-0.8764280111062274,-0.6054675802988426,0.06912382904601463,-10.719137031736159,8.277199033217756e-27,0.4766619232342934,0.41626716091818844,0.5458191526812987,3,7,5,0.5233380767657065,0.45418084731870134,0.5837328390818115,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.4643447280195402,-0.5767036968092467,-0.35198575922983366,0.05732705788268547,-8.099922535180138,5.499419448220411e-16,0.6285468394082306,0.561747006502587,0.7032901372982333,7,14,10.5,0.37145316059176936,0.2967098627017667,0.438252993497413,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.5871429631017309,-0.7248406655008512,-0.4494452607026105,0.07025522075163743,-8.357285861749235,6.417765580865825e-17,0.5559132827893625,0.48440174471619973,0.6379819671432131,14,21,17.5,0.4440867172106375,0.3620180328567869,0.5155982552838003,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-0.8539735981679217,-1.025449402900119,-0.6824977934357244,0.08748926311135138,-9.760895997958428,1.6568485890914902e-22,0.4257199266234911,0.358635257460218,0.505353146837256,21,28,24.5,0.5742800733765089,0.49464685316274404,0.6413647425397819,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-0.9876228106903976,-1.19556595375376,-0.7796796676270352,0.10609538986613601,-9.308819279862332,1.2926124436838193e-20,0.3724610498873996,0.30253268621244217,0.45855287711228665,28,35,31.5,0.6275389501126004,0.5414471228877134,0.6974673137875578,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-0.8856179524759087,-1.0665884257494422,-0.704647479202375,0.09233357077018031,-9.591505506488268,8.680895018342414e-22,0.41245921431820315,0.3441807148267835,0.49428278851012153,35,42,38.5,0.5875407856817969,0.5057172114898785,0.6558192851732165,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.2596011711295545,-1.4419712457923866,-1.0772310964667224,0.09304766623333081,-13.537160276227862,9.43669197821225e-42,0.2837671784773944,0.23646117586051965,0.3405371359081783,0,3,1.5,0.7162328215226056,0.6594628640918216,0.7635388241394804,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.168355544470866,-1.3299311547381172,-1.0067799342036148,0.0824380506691648,-14.172527552351243,1.3553310292395475e-45,0.31087774578065286,0.26449546993292206,0.36539367893964336,3,7,5,0.6891222542193471,0.6346063210603566,0.7355045300670779,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.8830715552694286,-1.0131137450735654,-0.7530293654652918,0.06634927520602064,-13.309437857872744,2.0401090153262264e-40,0.4135108376664689,0.3630866583129134,0.4709377470991018,7,14,10.5,0.5864891623335311,0.5290622529008981,0.6369133416870866,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.0449479142698592,-1.1999425507237602,-0.8899532778159582,0.07908034926992481,-13.21374935640636,7.309105789906566e-40,0.35171013798032846,0.3012115157987272,0.41067493993423343,14,21,17.5,0.6482898620196715,0.5893250600657666,0.6987884842012728,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.391086109374561,-1.5868983621889747,-1.1952738565601473,0.0999060464166464,-13.923943137267191,4.531955640238481e-44,0.24880492846396002,0.20455909703533381,0.3026210680684786,21,28,24.5,0.75119507153604,0.6973789319315213,0.7954409029646662,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.4835726488810181,-1.7156827186140369,-1.2514625791479994,0.11842568106550602,-12.5274571827068,5.282946168315252e-36,0.22682586988584685,0.17984089806255557,0.28608606720577456,28,35,31.5,0.7731741301141531,0.7139139327942254,0.8201591019374445,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.5796133818842695,-1.7983225335019877,-1.3609042302665513,0.11158835230793426,-14.155719205578361,1.7216727772618914e-45,0.20605474730513926,0.1655764042655951,0.2564288014062593,35,42,38.5,0.7939452526948607,0.7435711985937408,0.8344235957344048,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.3343183636659641,-1.5167171905967212,-1.151919536735207,0.09306233602734326,-14.337898881819592,1.2683766271874626e-46,0.2633376147792516,0.21943105619321976,0.31602955643873115,0,3,1.5,0.7366623852207483,0.6839704435612688,0.7805689438067802,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.261608598884624,-1.422856972076234,-1.1003602256930138,0.08227108990956816,-15.334774345050926,4.478262636667453e-53,0.28319810774263676,0.2410244322314432,0.3327511965757774,3,7,5,0.7168018922573632,0.6672488034242225,0.7589755677685568,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-1.0066616026120634,-1.1371478679815934,-0.8761753372425334,0.06657584853537568,-15.120522302876314,1.1859819375247944e-51,0.36543691911350396,0.3207324899351273,0.416372354039283,7,14,10.5,0.634563080886496,0.583627645960717,0.6792675100648726,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.2051387828504274,-1.361140097068008,-1.0491374686328467,0.07959396981174106,-15.141081487716612,8.677487824360819e-52,0.2996504102893059,0.2563683254974801,0.3502397116036548,14,21,17.5,0.7003495897106942,0.6497602883963451,0.7436316745025199,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.5798324995621167,-1.7752569872942083,-1.384408011830025,0.09970820345352009,-15.84455887121234,1.5329292222373856e-56,0.2060096020136467,0.1694399000024435,0.2504720323914797,21,28,24.5,0.7939903979863533,0.7495279676085203,0.8305600999975565,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.6925519006695027,-1.9233607879029724,-1.461743013436033,0.11776180024432124,-14.37267345741958,7.680805930760147e-47,0.18404924879917658,0.14611507425392836,0.23183183635572413,28,35,31.5,0.8159507512008234,0.7681681636442759,0.8538849257460717,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.8152612670160155,-2.0279373624677848,-1.6025851715642463,0.10851020586568494,-16.7289450106008,8.065426512054424e-63,0.16279536977298842,0.13160669829766689,0.20137525492495284,35,42,38.5,0.8372046302270115,0.7986247450750472,0.8683933017023331,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.0394951257135392,-1.2666967020975917,-0.8122935493294867,0.11592130170563829,-8.967248559312711,3.0401350830549593e-19,0.3536331771941661,0.28176082616003356,0.44383893146810754,0,3,1.5,0.6463668228058339,0.5561610685318925,0.7182391738399665,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.9871680272235186,-1.1759245003081134,-0.7984115541389238,0.09630609264939653,-10.250317503974701,1.1795543182065492e-24,0.37263047753847184,0.30853360837940397,0.4500432660152905,3,7,5,0.6273695224615281,0.5499567339847096,0.6914663916205961,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.6942329124874512,-0.829044808225243,-0.5594210167496595,0.06878284335894475,-10.09311157528894,5.9260667710176074e-24,0.4994574286330743,0.4364659960003639,0.5715398800885155,7,14,10.5,0.5005425713669257,0.42846011991148447,0.5635340039996362,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.8628345685062119,-1.0210302969348426,-0.704638840077581,0.0807135894722855,-10.690078017190427,1.132756536320324e-26,0.4219642988078887,0.36022361163367367,0.4942870586992603,14,21,17.5,0.5780357011921113,0.5057129413007397,0.6397763883663263,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.1721268655844193,-1.412304007377215,-0.9319497237916234,0.12254160978838516,-9.565133570617714,1.1205668557163217e-21,0.3097075339834653,0.24358142274177141,0.39378518906101434,21,28,24.5,0.6902924660165347,0.6062148109389857,0.7564185772582286,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-1.3583403464980006,-1.6006529135165677,-1.1160277794794335,0.12363113247483001,-10.987041203190016,4.411516513744679e-28,0.25708709858609113,0.20176474005358958,0.3275784274391044,28,35,31.5,0.7429129014139089,0.6724215725608955,0.7982352599464104,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-1.5086702978776638,-1.7439992067373358,-1.2733413890179919,0.12006797610360002,-12.565134741472743,3.2831523356873424e-36,0.22120391780882706,0.1748198599853998,0.27989482006255373,35,42,38.5,0.7787960821911729,0.7201051799374463,0.8251801400146002,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.475194781842735,-1.7801317128407261,-1.1702578508447437,0.15558292570847979,-9.481726706996435,2.5010958232395438e-21,0.22873416944283687,0.16861593692189,0.3102869232043049,0,3,1.5,0.7712658305571631,0.6897130767956952,0.83138406307811,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.3020322535964464,-1.5472993722427888,-1.056765134950104,0.12513858447449966,-10.404722564700021,2.3594236340641577e-25,0.27197850172202953,0.21282195129716228,0.34757836279619875,3,7,5,0.7280214982779705,0.6524216372038012,0.7871780487028377,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-1.0115333629811394,-1.1920057152333512,-0.8310610107289276,0.09207942272192486,-10.98544422933578,4.490240662781822e-28,0.3636609276286564,0.3036116943590332,0.43558687870350854,7,14,10.5,0.6363390723713436,0.5644131212964915,0.6963883056409668,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.4591228325514793,-1.6924511100355235,-1.2257945550674352,0.11904722705340916,-12.256672151606361,1.5472449607935317e-34,0.23244007420038096,0.18406780017453317,0.29352438635681455,14,21,17.5,0.7675599257996191,0.7064756136431855,0.8159321998254668,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.8905514367506728,-2.19118212948054,-1.5899207440208054,0.1533858249953591,-12.325463821757154,6.606227491549172e-35,0.15098852525391232,0.11178452669653499,0.20394177469875163,21,28,24.5,0.8490114747460877,0.7960582253012484,0.8882154733034651,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.6778149735644134,-1.9925414584433578,-1.363088488685469,0.16057768783583112,-10.448618336563367,1.486753334659708e-25,0.18678165333459587,0.13634846078724114,0.25586930590176304,28,35,31.5,0.8132183466654042,0.744130694098237,0.8636515392127588,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.5179529556604856,-1.7760052742355845,-1.2599006370853867,0.1316617655276234,-11.52918578584616,9.402876757538371e-31,0.2191600584393366,0.16931315776361863,0.2836822125908881,35,42,38.5,0.7808399415606634,0.7163177874091119,0.8306868422363813,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.5584051026182437,-1.8652325791985793,-1.2515776260379081,0.15654750750552135,-9.954838166703354,2.4021338258051737e-23,0.21047148407399296,0.15486018843763108,0.2860531557867108,0,3,1.5,0.789528515926007,0.7139468442132892,0.845139811562369,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.3900252849090569,-1.6374381526109292,-1.1426124172071845,0.12623337451781436,-11.011551344631869,3.3616477860245292e-28,0.24906900686486183,0.19447762665122412,0.31898461148902607,3,7,5,0.7509309931351382,0.681015388510974,0.8055223733487759,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-1.1050647135861955,-1.2879758658269596,-0.9221535613454315,0.09332373129483189,-11.841197284483117,2.3901622634294395e-32,0.33118944909151965,0.27582853237791055,0.3976617293502606,7,14,10.5,0.6688105509084803,0.6023382706497393,0.7241714676220894,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.566513002423607,-1.802516425333641,-1.3305095795135728,0.12041212224897953,-13.009595488936604,1.07911794119728e-38,0.20877190170161888,0.16488344884196002,0.2643425234384023,14,21,17.5,0.7912280982983811,0.7356574765615977,0.83511655115804,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-2.019828783996315,-2.323862223723543,-1.715795344269087,0.15512195230392237,-13.020908736624005,9.305680783982175e-39,0.13267817976322285,0.09789476305027114,0.17982064450416302,21,28,24.5,0.8673218202367772,0.820179355495837,0.9021052369497289,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.829173854215,-2.1473654415203534,-1.5109822669096467,0.16234562972340727,-11.267157960035105,1.906239022652665e-29,0.16054614752560736,0.11679144670669754,0.22069309193543868,28,35,31.5,0.8394538524743926,0.7793069080645614,0.8832085532933025,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.689133789858455,-1.9481988466121316,-1.4300687331047786,0.13217847817467498,-12.779189268817655,2.1429159818771647e-37,0.18467942592032247,0.14253055993064181,0.23929247436379092,35,42,38.5,0.8153205740796775,0.760707525636209,0.8574694400693582,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.2478663888023662,-1.626096970334548,-0.8696358072701844,0.19297833251815674,-6.466354914145391,1.0039512636536471e-10,0.2871167392944165,0.1966957873708922,0.41910415614349417,0,3,1.5,0.7128832607055835,0.5808958438565058,0.8033042126291078,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-1.0081029221953313,-1.377894760359791,-0.6383110840308713,0.18867277209241132,-5.343128799218393,9.135580126738783e-8,0.36491058712295615,0.2521087440960589,0.5281837290962182,3,7,5,0.6350894128770439,0.47181627090378175,0.7478912559039411,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.8104325382216518,-0.9933890910613641,-0.6274759853819396,0.093346895291367707,-8.68194422205488,3.89060222126629e-18,0.44466568971418535,0.3703195153246709,0.5339377684042337,7,14,10.5,0.5553343102858146,0.4660622315957663,0.6296804846753291,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-1.1865228356478679,-1.4346851395497968,-0.9383605317459389,0.12661574695218977,-9.371052686644893,7.181267392108835e-21,0.30528093265452144,0.23819034892967356,0.3912687825564713,14,21,17.5,0.6947190673454786,0.6087312174435286,0.7618096510703265,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.4193008500166369,-1.923089241989648,-0.9155124580436257,0.2570396170270627,-5.521720217421598,3.3569673107772105e-8,0.24188307033789758,0.14615475659276175,0.40031143070567615,21,28,24.5,0.7581169296621024,0.5996885692943239,0.8538452434072382,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-1.4285690304171454,-1.7541494175823793,-1.1029886432519116,0.1661154948424412,-8.599854166356534,7.981745776593387e-18,0.23965161116262443,0.17305437671799614,0.3318777359005056,28,35,31.5,0.7603483888373755,0.6681222640994944,0.8269456232820038,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-1.3111600123385798,-1.588743111810841,-1.0335769128663186,0.14162663276560253,-9.257863346286003,2.0856385257994928e-20,0.26950724325870473,0.20418208457214565,0.35573225888602444,35,42,38.5,0.7304927567412953,0.6442677411139756,0.7958179154278544,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.1263168957484686,-1.34853879633233,-0.9040949951646072,0.11338060410125873,-9.933946856929513,2.9629018669544213e-23,0.32422521528931786,0.25961934035443696,0.40490816318187267,0,3,1.5,0.6757747847106821,0.5950918368181273,0.7403806596455631,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.1137122791114433,-1.3152167604301104,-0.9122077977927763,0.10281029799940651,-10.832691868258882,2.409655146744873e-27,0.32833781424931424,0.2684161349361463,0.40163651224492575,3,7,5,0.6716621857506857,0.5983634877550743,0.7315838650638538,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.9058819828221887,-1.0690053705454132,-0.742758595098964,0.08322774755552713,-10.884374615783162,1.3683459454252983e-27,0.40418524340854534,0.34334985351663394,0.4757995651258102,7,14,10.5,0.5958147565914547,0.5242004348741898,0.6566501464833661,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.9771453008079233,-1.1676277732697904,-0.7866628283460562,0.09718672075832446,-10.054308790166958,8.79363526823466e-24,0.37638402986107433,0.3111040759994052,0.4553618832519987,14,21,17.5,0.6236159701389257,0.5446381167480012,0.6888959240005947,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.3175246164094534,-1.5531500715664777,-1.0818991612524291,0.12021927801511036,-10.959345607148412,5.993114913072343e-28,0.2677973834235037,0.21158042947758648,0.3389511910224765,21,28,24.5,0.7322026165764963,0.6610488089775235,0.7884195705224135,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.566726415641349,-1.8550964031912365,-1.2783564280914614,0.14713024822114756,-10.6485677458142,1.7706835402749542e-26,0.20872735177224358,0.15643786083898276,0.27849465049062744,28,35,31.5,0.7912726482277564,0.7215053495093726,0.8435621391610173,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.6158560691803263,-1.8700611172032364,-1.3616510211574162,0.12969883631946666,-12.4585240317827,1.2567502960422198e-35,0.19872047912576438,0.15411424249581288,0.2562373742001571,35,42,38.5,0.8012795208742356,0.7437626257998429,0.8458857575041872,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.192564264178175,-1.4149017027025392,-0.9702268256538109,0.11343955311328859,-10.512772938969514,7.544210623402872e-26,0.30344215971861754,0.24294949355368414,0.378997062096583,0,3,1.5,0.6965578402813825,0.621002937903417,0.7570505064463159,0,NA,NA,NA,NA,NA
covidadmitted,covidadmitted_1_date,"COVID-19
hospitalisation",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.187097889092988,-1.388322593292357,-0.985873184893619,0.10266755194820103,-11.562542074558433,6.379190991973697e-31,0.3051054302689311,0.24949345582512816,0.3731132877683035,3,7,5,0.6948945697310689,0.6268867122316966,0.7505065441748718,0,NA,NA,NA,NA,NA
