term,estimate.robust,std.error.robust,statistic.robust,p.value.robust,conf.low.robust,conf.high.robust,model,strata,or,or.ll,or.ul
age,0.4659472152933245,0.19580310808087992,2.3796722118468967,0.01732804419282759,0.08218017539379635,0.8497142551928527,2 Fully adjusted,Male,1.593522883490503,1.0856513998772614,2.3389784054945912
I(age * age),-0.0022820017007663222,0.001119443203856205,-2.03851494466659,0.041498461726174565,-0.004476070063062613,-8.793333847003119e-5,2 Fully adjusted,Male,0.9977206000856449,0.995533932608757,0.9999120705275527
imd2,-0.05473896896331127,0.08745434627285611,-0.6259147920736449,0.5313708316799013,-0.22614633794960393,0.1166684000229814,2 Fully adjusted,Male,0.9467322422010954,0.797601373775383,1.123746733509923
imd3,-0.3188605772183221,0.09028205127491738,-3.5318268993175788,4.126994119249832e-4,-0.4958101461675586,-0.14191100826908562,2 Fully adjusted,Male,0.7269768993824468,0.6090772657498111,0.8676984710389842
imd4,-0.2868898589060442,0.08935669323886876,-3.2106140962393135,0.0013245167552933834,-0.46202575943182067,-0.11175395838026769,2 Fully adjusted,Male,0.7505943955723275,0.6300061111334244,0.8942642566609501
imd5 least deprived,-0.34211651761064693,0.09093287812729854,-3.7622972532741343,1.6835977768464412e-4,-0.5203416837507221,-0.1638913514705718,2 Fully adjusted,Male,0.7102654414554191,0.5943174446600089,0.8488342414624183
ethnicityMixed,-0.6223153529518068,0.6170121084146111,-1.0085950412720786,0.31316888643847196,-1.8316368634695674,0.5870061575659538,2 Fully adjusted,Male,0.5367003471631908,0.16015120744865474,1.7985956349248184
ethnicitySouth Asian,0.28948959467571156,0.23694101511667454,1.2217791610842936,0.22179115107902128,-0.17490626141333093,0.7538854507647541,2 Fully adjusted,Male,1.3357455423692102,0.8395357139721409,2.125241516549018
ethnicityWhite,0.246393663062647,0.2121195824960599,1.16157904971939,0.24540649612105386,-0.16935307904530314,0.6621404051705971,2 Fully adjusted,Male,1.279403128173603,0.8442107776227539,1.9389380090476143
ethnicityOther,0.15668049100144976,0.3624260621372268,0.43231022095239174,0.6655159595566977,-0.5536615378461903,0.8670225198490898,2 Fully adjusted,Male,1.1696218494877342,0.5748411496408536,2.3798144437881836
chronic_cardiac_diseaseTRUE,0.15574689529370636,0.05487496795611966,2.838213872275026,0.004536677337481722,0.04819393444692231,0.2632998561404904,2 Fully adjusted,Male,1.168530405112537,1.0493741453864665,1.3012168383180365
current_copdTRUE,0.25600679281773975,0.07446582651981899,3.437909773949851,5.862229943152651e-4,0.11005645475988693,0.4019571308755926,2 Fully adjusted,Male,1.291761502610352,1.1163410914482068,1.4947472527965906
dementiaTRUE,0.9996140553480972,0.06834762824532478,14.625438819326908,1.9332041312972162e-48,0.8656551655585282,1.1335729451376664,2 Fully adjusted,Male,2.7172329245474343,2.376562618003349,3.10673689399679
dialysisTRUE,1.318211832209777,0.30569627775702496,4.3121618682499125,1.6166600533003287e-5,0.7190581375980553,1.9173655268214986,2 Fully adjusted,Male,3.736733493040453,2.0524991282082174,6.8030124866361446
solid_organ_transplantationTRUE,-0.7556805581942999,1.0558230096936287,-0.7157265481584626,0.47416021467021185,-2.8250556312424964,1.3136945148538963,2 Fully adjusted,Male,0.46969085397551785,0.059305357506942075,3.7198915508169295
chemo_or_radioTRUE,0.20112731918361137,0.14068850289281953,1.4295931440597944,0.15283382440353263,-0.07461707952517405,0.4768717178923968,2 Fully adjusted,Male,1.2227804453210398,0.9280988063301647,1.6110267648890997
permanant_immunosuppressionTRUE,-10.43631450176795,0.0900303573816727,-115.91994972900606,0,-10.612770759751298,-10.2598582437846,2 Fully adjusted,Male,2.9347168152841913e-5,2.459983654029969e-5,3.501065046429313e-5
aspleniaTRUE,-0.17068329174172703,0.5761985783610243,-0.296223035168239,0.7670597583178759,-1.3000117532725146,0.9586451697890604,2 Fully adjusted,Male,0.8430885442978902,0.2725285899124038,2.6081604640261795
dmardsTRUE,0.1426962734534864,0.16092580227422962,0.8867209076287298,0.3752291790556325,-0.17271250318721748,0.4581050500941903,2 Fully adjusted,Male,1.1533794365080337,0.8413794739932038,1.5810750864244814
intel_dis_incl_downs_syndromeTRUE,0.6065329477364815,0.40910417879284827,1.4825880036869585,0.13818390633381727,-0.19529650862233594,1.408362404095299,2 Fully adjusted,Male,1.8340615755703105,0.8225907166522999,4.089253373382383
psychosis_schiz_bipolarTRUE,0.7200594718057077,0.2292152672854455,3.141411478970142,0.0016813562654407696,0.2708058032195126,1.1693131403919028,2 Fully adjusted,Male,2.0545553951298605,1.3110204497116436,3.219780341783122
lung_cancerTRUE,0.4502765411156655,0.24837608311891227,1.8128820434779607,0.06985001632654093,-0.0365316364185293,0.9370847186498603,2 Fully adjusted,Male,1.5687459482655126,0.9641275918698271,2.5525292201488337
cancer_excl_lung_and_haemTRUE,0.1222658458424424,0.06637410372855229,1.8420715154583254,0.06546468970839314,-0.00782500697164576,0.25235669865653054,2 Fully adjusted,Male,1.1300544821369247,0.9922055286962265,1.2870550462219064
haematological_cancerTRUE,0.12087469059238305,0.17451383981021606,0.6926367027614221,0.4885375710508739,-0.22116615023943265,0.4629155314241987,2 Fully adjusted,Male,1.1284834939088701,0.80158348593725115,1.5886991415944165
flu_vaccineTRUE,-0.019174678688514826,0.09766937372475432,-0.19632232661337318,0.8443578873037751,-0.21060313358161592,0.17225377620458626,2 Fully adjusted,Male,0.9810079860869284,0.8100955027942406,1.1879792758345544
"ns(tstop, df = 4)1",1.6286941690224297,0.24157394907696078,6.742010780738445,1.5620948878499203e-11,1.1552179292284737,2.1021704088163857,2 Fully adjusted,Male,5.097214270479768,3.1747152053797976,8.183913087748719
"ns(tstop, df = 4)2",0.6006582519604121,0.32429693082824845,1.8521860519195845,0.06399911098242418,-0.03495205275983182,1.2362685566806562,2 Fully adjusted,Male,1.8233186085076698,0.9656517154823187,3.442743066499754
"ns(tstop, df = 4)3",1.2992288712027007,0.5508173287706586,2.35872911642483,0.018337635977436657,0.2196467447516519,2.3788109976537495,2 Fully adjusted,Male,3.666468257967232,1.2456366251818052,10.792063443638082
"ns(tstop, df = 4)4",-0.49425198530609143,0.37786178562562,-1.3080232087713393,0.19086543744639126,-1.234847476266301,0.24634350565411828,2 Fully adjusted,Male,0.6100270458698553,0.2908791249547851,1.2793389582375425
regionEast Midlands,-0.6754582339874161,0.40015308239095787,-1.6879995774404142,0.09141131005609258,-1.4597438637763822,0.10882739580154999,2 Fully adjusted,Male,0.5089231612784735,0.23229576647082487,1.1149698852484449
regionLondon,-1.3238797484420877,0.6013984904837332,-2.201335336537391,0.027712293041253055,-2.502599130146959,-0.14516036673721655,2 Fully adjusted,Male,0.26610089211675503,0.08187192605098677,0.8648835834304822
regionNorth East,0.40630968013240004,0.48166742098851734,0.8435481878731553,0.3989219274413913,-0.5377411175313858,1.350360477796186,2 Fully adjusted,Male,1.5012673931634222,0.5840661000560402,3.8588162976064666
regionNorth West,-0.20442951935252776,0.43809257861907114,-0.4666354312527231,0.6407607329924625,-1.0630751953401891,0.6542161566351337,2 Fully adjusted,Male,0.815112189527893,0.345392027544815,1.923634098447012
regionSouth East,-0.17709196038828148,0.49846696840143195,-0.35527321089341163,0.7223849227237069,-1.154069265937953,0.7998853451613901,2 Fully adjusted,Male,0.8377027455110377,0.31535090818865985,2.225285774084115
regionSouth West,-0.7486366703057172,0.47121752802176553,-1.5887284020367292,0.11212172379500113,-1.672206054112371,0.17493271350093675,2 Fully adjusted,Male,0.47301098327477864,0.18783224015741717,1.191166064521527
regionWest Midlands,-1.5960884337541066,0.8584912488286639,-1.8591784551465487,0.06300184761215426,-3.2787003625011013,0.08652349499288814,2 Fully adjusted,Male,0.20268779615918395,0.037677191692659276,1.0903769858163568
regionYorkshire and The Humber,-0.3992210235077592,0.4437968060743211,-0.8995581267002247,0.36835544938516457,-1.269046779867335,0.47060473285181664,2 Fully adjusted,Male,0.670842413023166,0.2810994437605213,1.600962054888093
"timesincevax_pw(0,1]",-1.3887844739988455,0.35756704715152143,-3.8839833957359575,1.027589282519706e-4,-2.0896030084741626,-0.6879659395235284,2 Fully adjusted,Male,0.24937824622008245,0.12373624831020615,0.502597343438887
"timesincevax_pw(1,4]",-1.2728323169239713,0.19862929035313806,-6.408079667711818,1.4736390561944423e-10,-1.662138572290871,-0.8835260615570715,2 Fully adjusted,Male,0.2800373429788503,0.1897327886369758,0.41332293709497125
"timesincevax_pw(4,7]",-0.6970599756887981,0.15332573853356254,-4.546268502311592,5.460536809737746e-6,-0.9975729011175858,-0.3965470502600104,2 Fully adjusted,Male,0.49804742493981985,0.3687734053828943,0.6726386281343579
"timesincevax_pw(7,14]",-0.8271408870858445,0.1174121700153935,-7.04476279569146,1.8577771152327028e-12,-1.0572645116627095,-0.5970172625089797,2 Fully adjusted,Male,0.4372977844152874,0.34740483358784174,0.5504510408781246
"timesincevax_pw(14,21]",-0.9657769309351065,0.13135419686694516,-7.352463445940653,1.9458675947481166e-13,-1.223226426012503,-0.7083274358577101,2 Fully adjusted,Male,0.38068731706079034,0.2942791636296398,0.49246719198010563
"timesincevax_pw(21, Inf]",-1.431049427923677,0.11233682370333806,-12.738916596955141,3.5935027601124893e-37,-1.651225556519845,-1.2108732993275089,2 Fully adjusted,Male,0.23905791650761718,0.19181468477261063,0.2979369776235358
"ns(tstop, df = 4)1:regionEast Midlands",0.9614463065505023,0.41767303365622077,2.3019113734353547,0.02134017068941093,0.14282220327072392,1.7800704098302806,2 Fully adjusted,Male,2.6154765200347154,1.153524690515392,5.930273953474275
"ns(tstop, df = 4)2:regionEast Midlands",-0.1291160049290206,0.521589283779212,-0.24754343876373658,0.8044876780119091,-1.1514122158583175,0.8931802060002765,2 Fully adjusted,Male,0.8788720061471098,0.31618992550627506,2.4428861923803336
"ns(tstop, df = 4)3:regionEast Midlands",1.1285903668699333,0.9666302407628878,1.167551271703669,0.2429878154366045,-0.7659700913926077,3.0231508251324746,2 Fully adjusted,Male,3.0912958343543764,0.4648827334200031,20.555957983630154
"ns(tstop, df = 4)4:regionEast Midlands",1.2648992839938362,0.5215873847241311,2.425095623550874,0.015304355009514535,0.24260679514410222,2.2871917728435704,2 Fully adjusted,Male,3.542735907928589,1.2745673595001528,9.847245514155272
"ns(tstop, df = 4)1:regionLondon",0.35655987289469,0.6509698415074121,0.54773639293185306,0.5838729193878852,-0.9193175714815847,1.6324373172709645,2 Fully adjusted,Male,1.4284070508233946,0.3987910946612833,5.116329652684381
"ns(tstop, df = 4)2:regionLondon",0.6326021628877893,0.7374425006467422,0.8578325256992819,0.39098494675587037,-0.8127585790489807,2.077962904824559,2 Fully adjusted,Male,1.8825027902358076,0.44363258115753856,7.988179646316721
"ns(tstop, df = 4)3:regionLondon",3.1951370978581104,1.5145103666350117,2.109683213959882,0.03488565130977126,0.2267513250409352,6.163522870675285,2 Fully adjusted,Male,24.413520504239564,1.2545178619698798,475.09884193680415
"ns(tstop, df = 4)4:regionLondon",-0.8712447266604147,0.9351257506898534,-0.9316872367354735,0.35149818439378544,-2.7040575190285083,0.9615680657076789,2 Fully adjusted,Male,0.4184303935003823,0.06693337756317334,2.615794997639799
"ns(tstop, df = 4)1:regionNorth East",-0.5737247438144648,0.6124759517539061,-0.93673023760611,0.34889733821373925,-1.7741555506490123,0.6267060630200827,2 Fully adjusted,Male,0.5634229194234651,0.1696266301342917,1.8714360232254932
"ns(tstop, df = 4)2:regionNorth East",-0.44388306309274334,0.7137467535307818,-0.6219055440839913,0.534003979392349,-1.842800994095462,0.9550348679099754,2 Fully adjusted,Male,0.6415404361956906,0.15837320185931864,2.5987611947111753
"ns(tstop, df = 4)3:regionNorth East",-1.0231056160913243,1.2530528647189612,-0.816490385120974,0.41421972045164024,-3.4790441016652283,1.4328328694825796,2 Fully adjusted,Male,0.359476807867951,0.030836873865148672,4.190553684528253
"ns(tstop, df = 4)4:regionNorth East",1.4342050340157932,0.7083192293936479,2.0248003647218997,0.04288786762101578,0.04592485484707898,2.8224852131845077,2 Fully adjusted,Male,4.196307760535368,1.0469957313464389,16.818596574872515
"ns(tstop, df = 4)1:regionNorth West",0.2430163160028127,0.5121798981522951,0.4744745291244377,0.6351615571300007,-0.7608378379810785,1.246870469986704,2 Fully adjusted,Male,1.2750894283114373,0.4672747624135339,3.4794368987399387
"ns(tstop, df = 4)2:regionNorth West",-0.21343139389194393,0.6544689664132408,-0.32611384931150483,0.7443382190951686,-1.4961669970610498,1.069304209277162,2 Fully adjusted,Male,0.80780757878355125,0.22398705990857232,2.9133517115073717
"ns(tstop, df = 4)3:regionNorth West",-0.3290201351840645,1.1164902311796183,-0.29469145899865246,0.7682295883271779,-2.5173007773869145,1.8592605070187858,2 Fully adjusted,Male,0.7196285267483523,0.08067707850981927,6.41898821915043
"ns(tstop, df = 4)4:regionNorth West",0.685104664637611,0.728063529472368,0.9409957193352487,0.3467070528568827,-0.7418736315853461,2.112082960860568,2 Fully adjusted,Male,1.9839794771636077,0.4762208167494079,8.26543995425054
"ns(tstop, df = 4)1:regionSouth East",0.19064560251028448,0.5792760443624108,0.32911010970619636,0.7420724630797745,-0.9447145815468669,1.326005786567436,2 Fully adjusted,Male,1.2100305442964898,0.38879052305678724,3.765971214058117
"ns(tstop, df = 4)2:regionSouth East",-0.27283101496838097,0.7582645002217466,-0.35980982215123397,0.7189893574608361,-1.759002126158268,1.213340096221506,2 Fully adjusted,Male,0.7612214117851892,0.1722166285777888,3.3647043409545105
"ns(tstop, df = 4)3:regionSouth East",-0.10375225790598569,1.2658848730421692,-0.08196026361911467,0.9346783121400803,-2.5848410176426952,2.377336501830724,2 Fully adjusted,Male,0.901448596522718,0.07540806720047744,10.776162317121864
"ns(tstop, df = 4)4:regionSouth East",0.1236866544041191,0.865367886646598,0.142929563614175,0.8863458098875469,-1.5724032368007526,1.8197765456089907,2 Fully adjusted,Male,1.131661214379477,0.20754580082494864,6.170479475086964
"ns(tstop, df = 4)1:regionSouth West",0.5504667189795028,0.4932940446422809,1.1158997862596973,0.26446503332130805,-0.41637184230746105,1.5173052802664668,2 Fully adjusted,Male,1.734062148750797,0.6594350190506809,4.559920915420979
"ns(tstop, df = 4)2:regionSouth West",-0.13748883134090603,0.6335327680080383,-0.21701928974123968,0.8281933121244744,-1.37919023966263,1.1042125769808182,2 Fully adjusted,Male,0.871544083921559,0.25178235389753856,3.016847997726561
"ns(tstop, df = 4)3:regionSouth West",0.26546530670320523,1.1625142819060585,0.22835444762704188,0.8193706994174108,-2.013020817346112,2.543951430752523,2 Fully adjusted,Male,1.304037612073586,0.133584530086994,12.729872932106419
"ns(tstop, df = 4)4:regionSouth West",0.7688786293190629,0.664073489831327,1.1578215982004585,0.2469368475017727,-0.5326814938381635,2.0704387524762895,2 Fully adjusted,Male,2.157345712645823,0.5870287433441276,7.9283009165071965
"ns(tstop, df = 4)1:regionWest Midlands",1.5208511856196119,0.8278453987812372,1.8371198147125358,0.06619220961311317,-0.10169598075881137,3.143398351998035,2 Fully adjusted,Male,4.576118664275286,0.9033041317646474,23.18251549300418
"ns(tstop, df = 4)2:regionWest Midlands",1.693282735939375,0.8634437497392085,1.961080541090034,0.049869628281551774,9.640837743110087e-4,3.3856013881044387,2 Fully adjusted,Male,5.437300662318792,1.0009645486524548,29.535749824759655
"ns(tstop, df = 4)3:regionWest Midlands",3.7204993452652255,1.9328769742194205,1.9248505698443246,0.05424805535525673,-0.06786991075159232,7.508868601282043,2 Fully adjusted,Male,41.28500443383723,0.9343820187257253,1824.1485355491172
"ns(tstop, df = 4)4:regionWest Midlands",0.5047651628067,0.8469719287736273,0.5959644536715338,0.551198973526384,-1.155269313506033,2.1647996391194333,2 Fully adjusted,Male,1.6565964443184498,0.31497269907804665,8.712856026447302
"ns(tstop, df = 4)1:regionYorkshire and The Humber",0.07089903141214933,0.5022278925415146,0.14116904390428447,0.8877364005218281,-0.9134495500006714,1.0552476128249701,2 Fully adjusted,Male,1.0734728333602497,0.401138088742362,2.872686379833145
"ns(tstop, df = 4)2:regionYorkshire and The Humber",0.7439424559370893,0.5535570206572862,1.343931028196051,0.17897069132095747,-0.3410093679404862,1.8288942798146648,2 Fully adjusted,Male,2.1042149578536353,0.7110522470800761,6.226997533637415
"ns(tstop, df = 4)3:regionYorkshire and The Humber",-0.3141223788554423,1.1236790150693545,-0.2795481402098217,0.7798241993255313,-2.5164927785748175,1.8882480208639327,2 Fully adjusted,Male,0.7304296335469966,0.08074229183601576,6.607781838137216
"ns(tstop, df = 4)4:regionYorkshire and The Humber",1.2213671553909815,0.6296585292808132,1.9397293907636084,0.05241258574655575,-0.012740884557871146,2.455475195339834,2 Fully adjusted,Male,3.391821712554475,0.9873399369020294,11.65196919498003
