term,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model,strata
"ns(tstop, df = 4)3:regionNorth West",0.7618958862956943,0.3984324751298282,1.9122333992665443,0.055846263970100445,-0.01901741522991962,1.5428091878213082,2.142333994403204,0.9811622749274104,4.67771240380715,3 Demographics + cinical + date,all
"ns(tstop, df = 4)4:regionNorth West",-0.18191170695048178,0.20307844640291056,-0.895770625453606,0.3703752814368297,-0.5799381479365341,0.2161147340355705,0.8336749448694961,0.5599329985057228,1.241244783854356,3 Demographics + cinical + date,all
"ns(tstop, df = 4)1:regionSouth East",0.07318412669230244,0.21335777928903,0.34301128806352027,0.7315899681254472,-0.34498943653564207,0.491357689920247,1.0759286258564456,0.7082278347677755,1.6345339043570883,3 Demographics + cinical + date,all
"ns(tstop, df = 4)2:regionSouth East",0.4329208185501591,0.20857922841154694,2.0755701411262515,0.037933725406066134,0.02411304294037364,0.8417285941599446,1.5417541375394268,1.0244061132247513,2.32037449790036,3 Demographics + cinical + date,all
"ns(tstop, df = 4)3:regionSouth East",0.7920870453109448,0.40246045792442875,1.9681114745928092,0.04905521287369247,0.0032790425775668375,1.5808950480443227,2.2079998165065873,1.0032844245186097,4.859303175201134,3 Demographics + cinical + date,all
"ns(tstop, df = 4)4:regionSouth East",0.23658941715977608,0.19383132064728667,1.2205943619932094,0.22223964208090977,-0.14331299038474068,0.6164918247042929,1.266920835018226,0.866482825656467,1.8524180222351525,3 Demographics + cinical + date,all
"ns(tstop, df = 4)1:regionSouth West",0.2770416307659913,0.18203402466421006,1.5219222410592605,0.12802856558369444,-0.07973850153673623,0.6338217630687188,1.319221290084608,0.9233577714573963,1.8848000915891976,3 Demographics + cinical + date,all
"ns(tstop, df = 4)2:regionSouth West",0.16325087481715125,0.1872285595113269,0.8719336154870911,0.38324459385408477,-0.20371035870236356,0.5302121083366661,1.1773320155961406,0.8156985969753775,1.699292704544779,3 Demographics + cinical + date,all
"ns(tstop, df = 4)3:regionSouth West",0.45417981600655144,0.342116176089227,1.3275601908051762,0.1843234431101267,-0.21635556765689656,1.1247151996699993,1.57488116085674,0.8054488593879733,3.079339727051213,3 Demographics + cinical + date,all
"ns(tstop, df = 4)4:regionSouth West",0.00797907937252751,0.1779985914455055,0.044826643333131744,0.9642454881252913,-0.3408917491595226,0.3568499079045776,1.0080109970611248,0.7111358850971834,1.4288213989613323,3 Demographics + cinical + date,all
"ns(tstop, df = 4)1:regionWest Midlands",0.3188248857437415,0.27349082438979855,1.1657608128356425,0.24371116511316887,-0.21720728016243213,0.8548570516499152,1.3755104323284597,0.8047631405809572,2.351038279509886,3 Demographics + cinical + date,all
"ns(tstop, df = 4)2:regionWest Midlands",0.25424631604162146,0.27197394142887626,0.9348186620596123,0.34988176033728163,-0.27881281389238205,0.787305445975625,1.2894893870748658,0.7566815302296791,2.197467247382133,3 Demographics + cinical + date,all
"ns(tstop, df = 4)3:regionWest Midlands",0.26781176321062283,0.535747064854625,0.499884704516848,0.6171562628757503,-0.7822331887274864,1.3178567151487321,1.3071010723469187,0.4573834463833652,3.73540675081284,3 Demographics + cinical + date,all
"ns(tstop, df = 4)4:regionWest Midlands",-0.13799267800925577,0.2582126214018643,-0.534414922322846,0.5930544970579346,-0.644080116310586,0.36809476029207455,0.8711050699457071,0.5251453926706539,1.4449789591146878,3 Demographics + cinical + date,all
"ns(tstop, df = 4)1:regionYorkshire and The Humber",0.38498349087950784,0.1758500517501492,2.1892714107727365,0.028577119009215005,0.0403237227697108,0.7296432589893049,1.469590059601506,1.0411477628814676,2.0743404733468505,3 Demographics + cinical + date,all
"ns(tstop, df = 4)2:regionYorkshire and The Humber",0.2087072359758341,0.17948636359496606,1.1628027433148553,0.24490954387827363,-0.1430795723863604,0.5604940443380286,1.2320842357846753,0.866685101949808,1.7515376238197076,3 Demographics + cinical + date,all
"ns(tstop, df = 4)3:regionYorkshire and The Humber",0.26623961508723,0.3258072064057718,0.8171692026837668,0.413831739753555,-0.3723307753716902,0.9048100055461501,1.305047730350755,0.6891262588262002,2.471462314314737,3 Demographics + cinical + date,all
"ns(tstop, df = 4)4:regionYorkshire and The Humber",-0.08865008233895107,0.17294478981630115,-0.5125918070912318,0.6082368854147557,-0.42761564169275074,0.25031547701484863,0.9151657502122413,0.6520619920834153,1.2844305610967022,3 Demographics + cinical + date,all
(Intercept),-22.36280025584817,3.45460432108052,-6.473331871724634,9.586507383774998e-11,-29.133700306002435,-15.591900205693907,1.9407037675939708e-10,2.2253315214424797e-13,1.6924809077939378e-7,4 Fully adjusted,all
age,0.31026280317257837,0.07912734549164711,3.92105663654963,8.816153694415847e-5,0.15517605581669225,0.4653495505284645,1.3637834736646932,1.1678635521783058,1.5925707755600653,4 Fully adjusted,all
I(age * age),-0.001490504719285994,4.521754689896086e-4,-3.296297171132579,9.796832693030012e-4,-0.0023767523531981346,-6.042570853738532e-4,0.9985106055311934,0.9976260698863119,0.9993959254411726,4 Fully adjusted,all
sexMale,0.07181214757596716,0.02248587802004151,3.1936554806515214,0.0014048366389286513,0.027740636495924988,0.11588365865600933,1.0744534864127495,1.028128990699942,1.1228652288839478,4 Fully adjusted,all
imd2,-8.469495413608468e-4,0.03770420932471957,-0.02246299701093509,0.9820786286545018,-0.07474584188337047,0.07305194280064878,0.9991534090191673,0.9279793098327128,1.0757864148227492,4 Fully adjusted,all
imd3,-0.11572826862084089,0.03721967660738367,-3.109330310459565,0.0018751195960896839,-0.18867749428754083,-0.042779042954140964,0.8907172262364134,0.8280535156254777,0.9581230707232796,4 Fully adjusted,all
imd4,-0.15009962772065688,0.03719759752634869,-4.035196832653902,5.4556542250458705e-5,-0.2230055791837165,-0.07719367625759725,0.8606222303226306,0.8001103853192684,0.9257105480888729,4 Fully adjusted,all
imd5 least deprived,-0.1728271272430031,0.03786248881974025,-4.564600284619873,5.004469324416791e-6,-0.24703624169474442,-0.09861801279126176,0.8412830371925342,0.7811123841818015,0.90608875624121,4 Fully adjusted,all
ethnicityBlack,-0.2852996514448375,0.11409482091346104,-2.500548659094985,0.01240010971473688,-0.5089213912577684,-0.06167791163190656,0.75178894592021706,0.6011436280261898,0.9401856608936853,4 Fully adjusted,all
ethnicitySouth Asian,-0.2230026135001419,0.07085784131342611,-3.147183280869826,0.0016485159275265505,-0.36188143049671134,-0.08412379650357243,0.8001127581970146,0.69636493059089,0.9193174407654602,4 Fully adjusted,all
ethnicityMixed,0.3390141840845119,0.15802110988082674,2.1453727564638863,0.031923055532884784,0.029298499921045107,0.6487298682479787,1.4035632533313396,1.0297319235018667,1.9131093842391524,4 Fully adjusted,all
ethnicityOther,0.17647725172689452,0.12655514771500195,1.3944691694747613,0.16317597327811847,-0.07156627985265576,0.4245207833064448,1.1930072875953193,0.9309345733436567,1.528857590006101,4 Fully adjusted,all
bmiObese I (30-34.9),-0.052735303592732534,0.03337387398315193,-1.580137313976639,0.11407542366764908,-0.11814689462428862,0.012676287438823562,0.9486310784909959,0.8885655175295476,1.0127569721374714,4 Fully adjusted,all
bmiObese II (35-39.9),0.12167550697622315,0.05624371450200264,2.1633618628067444,0.030513358426542306,0.011439852195544858,0.23191116175690143,1.1293875639284119,1.0115055375425932,1.2610076981436618,4 Fully adjusted,all
bmiObese III (40+),0.052970688134861124,0.10674133516287672,0.49625281578156294,0.6197160518288116,-0.15623848444609606,0.26217986071581834,1.0543987382727706,0.8553551771393586,1.2997602972245503,4 Fully adjusted,all
chronic_cardiac_disease,0.21619161821061647,0.05848709289402861,3.6963987695939853,2.1867939735090597e-4,0.1015590225778719,0.330824213843361,1.2413402196042953,1.106895248274935,1.3921150562428821,4 Fully adjusted,all
heart_failure,0.23957870733847517,0.041116206566788764,5.826867975996421,5.647725584867749e-9,0.15899242328665994,0.3201649913902904,1.2707136951829845,1.172329064245808,1.3773549973056287,4 Fully adjusted,all
other_heart_disease,0.029958227093078358,0.05246528451808106,0.5710104761321534,0.5679925414948537,-0.07287184100100738,0.1327882951871641,1.0304114897712295,0.9297199743721786,1.1420082041041897,4 Fully adjusted,all
dialysis,0.7097172894481877,0.1854392813482031,3.827221957981692,1.295976447672536e-4,0.3462629766867195,1.0731716022096558,2.033416309131614,1.4137743566320269,2.924640602544628,4 Fully adjusted,all
diabetes,0.12935798283252117,0.024449358935496573,5.29085376732369,1.217466824388831e-7,0.08143811987385535,0.177277845791187,1.1380974706060778,1.0848460850943444,1.1939627845799974,4 Fully adjusted,all
chronic_liver_disease,0.0634425287266679,0.12817841057232524,0.49495487144358197,0.6206319764068827,-0.1877825395906776,0.31466759704401337,1.0654982485007165,0.828794917719699,1.3698039084043367,4 Fully adjusted,all
current_copd,0.2829841439498815,0.033260067495952395,8.508225185782303,1.7661592831743787e-17,0.2177956095344435,0.34817267836531945,1.3270841193380245,1.243332916253294,1.4164768235255143,4 Fully adjusted,all
other_resp_conditions,0.15211140954688487,0.0441114475602287,3.4483431843671792,5.640368850969293e-4,0.0656545610229094,0.23856825807086035,1.1642899422216522,1.0678577737489017,1.2694303519461476,4 Fully adjusted,all
lung_cancer,0.3749725976386855,0.10658568411773166,3.5180390381929803,4.347484016253614e-4,0.16606849550036867,0.5838766997770024,1.4549515449640122,1.1806539684380717,1.7929758039043955,4 Fully adjusted,all
haematological_cancer,0.26182298019054023,0.06986143260721389,3.7477470818928555,1.7843003756617354e-4,0.12489708837202887,0.3987488720090516,1.2992965208482419,1.1330318449150585,1.4899594011101296,4 Fully adjusted,all
cancer_excl_lung_and_haem,0.07673389605757602,0.028261691403281122,2.7151204421072754,0.006625167105999656,0.021341998764959777,0.13212579335019226,1.079754711174293,1.021571368047424,1.1412518721344567,4 Fully adjusted,all
chemo_or_radio,0.09951752662967189,0.05990371751053766,1.6612913315799769,0.09665495013286872,-0.017891602231043288,0.2169266554903871,1.1046378311484792,0.9822675021934066,1.242252986360284,4 Fully adjusted,all
permanant_immunosuppression,0.32219395178399995,0.3320270071299839,0.9703847725190184,0.3318547360152111,-0.3285670240853921,0.972954927653392,1.3801524330267019,0.719954672305249,2.6457509224718407,4 Fully adjusted,all
asplenia,0.006187362541415048,0.22208424178954694,0.027860430310397085,0.9777734682207794,-0.4290897528999821,0.4414644779828122,1.006206543809104,0.6511014883116943,1.5549827899019988,4 Fully adjusted,all
dmards,0.1273319883420718,0.059495708695924056,2.1401877737577917,0.032339594836447175,0.010722542063374169,0.24394143462076942,1.1357940255724128,1.0107802345364643,1.276269583088537,4 Fully adjusted,all
dementia,0.5132750406411989,0.03185067883542172,16.115042423220707,2.0002665544831167e-58,0.4508488572406202,0.5757012240417776,1.6707540319124903,1.5696440238347138,1.7783771305880396,4 Fully adjusted,all
other_neuro_conditions,0.4304142000020858,0.05878271610621811,7.322121679854736,2.440806728215024e-13,0.31520219352045575,0.5456262064837158,1.537894387503162,1.3705363965225252,1.7256886815372179,4 Fully adjusted,all
LD_incl_DS_and_CP,0.583814011528905,0.2676751273987976,2.1810543893348213,0.02917939384825062,0.05918040227009114,1.108447620787719,1.792863408915327,1.0609666242641371,3.0296515738719827,4 Fully adjusted,all
psychosis_schiz_bipolar,0.30838722584067735,0.10766200355186269,2.8644016985260894,0.004177978098814174,0.09737357637560315,0.5194008753057515,1.3612279895490442,1.1022720795228198,1.681020207219512,4 Fully adjusted,all
flu_vaccine,0.02691216981690692,0.038172888849246744,0.7050074183064605,0.4808056196285908,-0.04790531751346731,0.10172965714728115,1.0272775728237828,0.9532240364269126,1.1070841389841897,4 Fully adjusted,all
"ns(tstop, df = 4)1",-0.3732033263121197,0.11260723255413557,-3.314203873474143,9.190447037383399e-4,-0.5939094465169517,-0.15249720610728773,0.6885252233161694,0.5521644024530007,0.8585612926811824,4 Fully adjusted,all
"ns(tstop, df = 4)2",0.10251291554507813,0.11977143642988855,0.8559045345096686,0.3920505865811991,-0.13223478623413196,0.33726061732428825,1.10795161161638,0.8761352664293957,1.4011041681795575,4 Fully adjusted,all
"ns(tstop, df = 4)3",-0.31201482097630245,0.20504867672660154,-1.5216622021527237,0.12809374307138824,-0.7139028424380378,0.08987320048543285,0.7319706796278226,0.48972912716240646,1.0940355517329439,4 Fully adjusted,all
"ns(tstop, df = 4)4",0.35056277836017724,0.1164728966919146,3.009822785531467,0.0026140015798190594,0.12228009566897027,0.5788454610513842,1.4198663938665677,1.1300705853319957,1.7839775697191322,4 Fully adjusted,all
regionEast Midlands,0.010489012659249178,0.1150730955516675,0.09115086901038168,0.9273727132134473,-0.21505011021155537,0.23602813553005372,1.0105442151903927,0.8065010252277407,1.2662099351533984,4 Fully adjusted,all
regionLondon,-0.10671922957020576,0.20895401570887137,-0.5107306945413965,0.6095396444847878,-0.5162615747846102,0.3028231156441987,0.8987779878493104,0.5967472782166791,1.3536749993338755,4 Fully adjusted,all
regionNorth East,-0.030895452281248702,0.17180555060379588,-0.1798280216946966,0.8572875840857951,-0.36762814380876224,0.3058372392462649,0.9695769348340542,0.6923745976056884,1.3577612983103413,4 Fully adjusted,all
regionNorth West,-0.2792817820476753,0.1533699222686825,-1.8209684005603974,0.06861166042163185,-0.5798813060060006,0.02131774191065,0.7563267538842092,0.5599648270829175,1.0215465882401236,4 Fully adjusted,all
regionSouth East,0.002508676482674234,0.15379782650973764,0.016311521037752755,0.986985866305797,-0.29892952437695103,0.30394687734229947,1.0025118258445476,0.7416116731380551,1.3551970625077752,4 Fully adjusted,all
regionSouth West,-0.3626364203889233,0.1292773680213527,-2.8051036769949302,0.005030039749499484,-0.6160154057269047,-0.10925743505094193,0.695839380524461,0.5400922040672793,0.8964995973693962,4 Fully adjusted,all
regionWest Midlands,0.08197862128877928,0.20257311809121958,0.4046865747105889,0.6857079117959484,-0.31505739440599023,0.47901463698354885,1.0854326044312994,0.7297469896721022,1.6144827665433734,4 Fully adjusted,all
regionYorkshire and The Humber,0.07023011041036994,0.12321503289670659,0.5699800483699512,0.5686912303352698,-0.17126691642109287,0.31172713724183276,1.0727550049491918,0.8425966405740865,1.36578197114513,4 Fully adjusted,all
"timesincevax_pw(0,3]",-0.22467966968828057,0.0633352383354792,-3.5474670277260056,3.8895443378168646e-4,-0.34881445577808035,-0.1005448835984808,0.798772048681497,0.7055240240323729,0.9043445212654581,4 Fully adjusted,all
"timesincevax_pw(3,7]",-0.3915392154678515,0.060306671177378646,-6.492469370697415,8.444069046837642e-11,-0.5097381190030134,-0.2733403119326896,0.6760155397092219,0.6006528577864197,0.7608338227383407,4 Fully adjusted,all
"timesincevax_pw(7,14]",-0.3439275875962381,0.048786565279227714,-7.049637243937629,1.79384826193396e-12,-0.43954749847293667,-0.24830767671953952,0.7089802651559863,0.6443279144927986,0.7801198816232114,4 Fully adjusted,all
"timesincevax_pw(14,21]",-0.43645473777691124,0.05178070863192773,-8.428906233774395,3.48911015115594e-17,-0.5379430617894518,-0.33496641376437064,0.6463237512739942,0.5839481631695422,0.7153621122695506,4 Fully adjusted,all
"timesincevax_pw(21, Inf]",-0.5379210298754781,0.04230275515887072,-12.715980977013933,4.820221213702529e-37,-0.6208329064336806,-0.45500915331727554,0.5839610288069651,0.5374965667547831,0.6344421606712607,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionEast Midlands",0.27310229449013773,0.1638895382134539,1.6663802794687381,0.09563769610321914,-0.04811529785113272,0.5943198868314081,1.3140346564550427,0.9530238991350563,1.811798297956668,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionEast Midlands",-0.008526892383790763,0.16817639450116487,-0.050702076287714094,0.9595629221408328,-0.33814656865587384,0.32109278388829227,0.9915093584542338,0.713090763483748,1.378633489935439,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionEast Midlands",0.4527054622035756,0.30522224137855797,1.4831994554489187,0.1380214258610964,-0.14551913817898893,1.0509300625861402,1.5725609396617595,0.8645733435562208,2.8603101487931393,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionEast Midlands",0.054407307827426435,0.15811067334286014,0.3441090134974327,0.7307643045927905,-0.25548391749595656,0.3642985331508094,1.0559145968594257,0.7745415930286564,1.4395038896504455,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionLondon",0.6219171145539453,0.28297541291856176,2.197777920489963,0.027964935610756813,0.067295496723214,1.1765387323846765,1.8624952381194972,1.069611498173686,3.2431294146900775,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionLondon",-0.1699099855506362,0.2957203608492053,-0.5745630265792799,0.5655868635728103,-0.749511242310267,0.4096912712089946,0.8437407620383395,0.47259748195565715,1.506352658882414,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionLondon",0.35512966069987456,0.5418967648095148,0.6553456004202355,0.5122452676097894,-0.7069684816655462,1.4172278030652954,1.426365585852181,0.49313688727470056,4.12566741001087,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionLondon",0.3283801781447801,0.2564159307777755,1.2806543538411146,0.20031509939199926,-0.17418581124197535,0.8309461675315355,1.3887168317314553,0.8401407755533198,2.2954896308468205,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionNorth East",0.03077037427198762,0.25907625010796004,0.11876956787496057,0.9054579193078748,-0.4770097451893052,0.5385504937332805,1.0312486754687482,0.6206364810439692,1.7135213013375945,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionNorth East",0.23956920039128615,0.2605600310674076,0.9194395602804827,0.35786570517182154,-0.27111907631147025,0.7502574770940426,1.2707016146324168,0.7625256922520262,2.1175451658037434,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionNorth East",0.652688326382954,0.4537970607018871,1.438282401771052,0.15035394304770996,-0.2367375688828811,1.5421142216487893,1.9206973560704645,0.789198371054049,4.674462681276141,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionNorth East",-0.335508509302382,0.26221708254518356,-1.2795066821955405,0.2007186880270118,-0.8494445472221082,0.17842752861734407,0.7149744227522997,0.4276524067068915,1.1953362524634346,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionNorth West",0.3187394913466088,0.2158408896856206,1.4767335874627991,0.13974706505835513,-0.10430087882829031,0.7417798615215079,1.3753929764594492,0.9009541785986932,2.099669311303116,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionNorth West",0.1519577488346918,0.22144811784851728,0.6862002274439707,0.4925868543850958,-0.2820725865925835,0.5859880842619671,1.1641110503446097,0.7542189363634688,1.796765464506134,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionNorth West",0.7831374871364765,0.3988515441962649,1.9634811461357011,0.04959029311792636,0.0014028253336118013,1.5648721489393411,2.1883273549238704,1.0014038097533393,4.78206350491881,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionNorth West",-0.17386261496780273,0.2032221291304557,-0.8555299352079614,0.3922578394380903,-0.572170668925044,0.22444543898943856,0.8404123498052883,0.5642992015623367,1.25162841937359,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionSouth East",0.05378308946939127,0.21383363453892248,0.25151838056422104,0.8014133532141599,-0.3653231329101969,0.4728893118489794,1.0552556812585514,0.6939723693322575,1.6046237603089657,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionSouth East",0.44111719967735247,0.2087157492473617,2.113483056587923,0.03455944370901885,0.032041848146230734,0.8501925512084743,1.5544428718700385,1.032560715152786,2.3400973971298518,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionSouth East",0.8080100459171277,0.4028223874746503,2.0058717465597065,0.04486993337038145,0.0184926743003746,1.5975274175338807,2.2434392008144672,1.0186647227104637,4.940800771385501,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionSouth East",0.23967079691712986,0.194092371252056,1.2348285271134327,0.21689432800506436,-0.14074326041087717,0.6200848542451369,1.2708307200600677,0.868712315912491,1.8590857864746528,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionSouth West",0.2661114852121694,0.18233830084789307,1.459438219917164,0.14444453300823168,-0.09126501745193016,0.6234879878762689,1.3048805254603169,0.912775777331681,1.8654232813924323,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionSouth West",0.1576245377041793,0.18715426678966543,0.8422171741418362,0.3996664023534831,-0.2091910847565656,0.5244401601649242,1.170726548499869,0.8112402051947796,1.689512727039131,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionSouth West",0.47176345182749935,0.3423134466480905,1.3781621973865599,0.16815321579456546,-0.19915857502653111,1.1426854786815297,1.6028181951652445,0.8194199434905189,3.1351765198798778,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionSouth West",0.016956401033854047,0.17826287058909512,0.09512020634369456,0.9242193485037054,-0.3324324051014968,0.3663452071692049,1.0171009768074835,0.7171771447419139,1.442453101869294,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionWest Midlands",0.3039177790058047,0.27379414005636216,1.110022949882132,0.26698913713262434,-0.2327088746827804,0.8405444326943898,1.3551576291013596,0.792384223057023,2.31762842605141,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionWest Midlands",0.25534611526552287,0.2715799457560609,0.9402244873223458,0.3471024237183453,-0.2769407973396979,0.7876330278707436,1.2909083466442903,0.7580993772818909,2.19818721578536,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionWest Midlands",0.2873476298955592,0.535869706046538,0.5362266734865662,0.5918019010015367,-0.7629376943617209,1.3376329541528391,1.3328874844846077,0.46629458200138,3.8100143447312185,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionWest Midlands",-0.12451101956289352,0.25766438250435086,-0.4832294566781696,0.628932822137134,-0.6295239293701735,0.38050189024438646,0.8829285318262937,0.5328454126847886,1.463018680005217,4 Fully adjusted,all
"ns(tstop, df = 4)1:regionYorkshire and The Humber",0.37160819373166903,0.17641218670579645,2.106476886154141,0.03516294881319189,0.025846661354352374,0.7173697261089858,1.4500647255283954,1.0261835828078578,2.0490365890168865,4 Fully adjusted,all
"ns(tstop, df = 4)2:regionYorkshire and The Humber",0.20790410551682453,0.1797653288542015,1.1565306104462723,0.24746418634487624,-0.14442946470640927,0.5602376757400583,1.2310951086590796,0.8655159596724109,1.751088642129659,4 Fully adjusted,all
"ns(tstop, df = 4)3:regionYorkshire and The Humber",0.2888449318020893,0.3260328802729435,0.8859380426915171,0.3756509147747088,-0.3501677713087393,0.927857634912918,1.3348847143111957,0.7045698731925963,2.5290851458455563,4 Fully adjusted,all
"ns(tstop, df = 4)4:regionYorkshire and The Humber",-0.07869422169465506,0.17324430503426902,-0.45423843328696295,0.6496572233830911,-0.41824682008849345,0.2608583766991833,0.9243225190106965,0.6581997514534617,1.2980438191652648,4 Fully adjusted,all
